conv_layer_no,dropout_rate,output,true_val,setting,input_range
0,0.2,"[-0.92007965, -0.90906054, -0.91242695, -0.89782906, -0.9058838, -0.88266575, -0.96412164, -0.91869164, -0.95364034, -0.85868144, -0.9508544, -0.9002992, -0.94676125, -0.90214235, -0.9001394, -0.97827876, -0.97767067, -0.91267973, -0.9523794, -0.9444713, -0.9292282, -0.95081675, -0.9085439, -0.8707582]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.2,"[0, 1]"
0,0.2,"[-0.88200366, -0.9084576, -0.9044938, -0.9752755, -0.9363392, -0.86893916, -0.8935256, -0.9266836, -0.90537155, -0.8644167, -0.9299672, -0.92918354, -0.858287, -0.8998232, -0.87734926, -0.9216101, -0.9196906, -0.9511692, -0.9499043, -0.93186885, -0.92479014, -0.92922336, -0.9309828, -0.88761926]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.2,"[0, 1]"
0,0.2,"[-0.8849887, -0.8978964, -0.9293863, -0.90211874, -0.9457075, -0.88353294, -0.9258096, -0.9269885, -0.8594747, -0.8941886, -0.904121, -0.9841646, -0.8910005, -0.9108525, -0.9175904, -0.9379366, -0.9281718, -0.9580427, -0.9373066, -0.9168774, -0.93341106, -0.9079382, -0.9439688, -0.94351333]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.2,"[0, 1]"
0,0.2,"[-0.8737827, -0.8642279, -0.8634645, -0.9027742, -0.86963034, -0.8759803, -0.87982935, -0.8763373, -0.9036039, -0.89447343, -0.9029074, -0.870408, -0.8945174, -0.88653445, -0.8952659, -0.9118934, -0.9527723, -0.8790838, -0.91159797, -0.8667114, -0.87635636, -0.90758854, -0.871029, -0.8615638]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.2,"[0, 1]"
0,0.2,"[-0.88573474, -0.91699433, -0.90952384, -0.90855324, -0.961412, -0.89109886, -0.9572519, -0.9286541, -0.966416, -0.8996223, -0.93868935, -0.94627315, -0.88934755, -0.9207221, -0.9357394, -0.98751414, -0.9105505, -0.93224764, -0.97702813, -0.9371415, -0.92206496, -0.9574902, -0.8764084, -0.940905]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.2,"[0, 1]"
0,0.2,"[-0.9371937, -0.9196973, -0.93364596, -0.9455277, -0.9124223, -0.9624883, -0.9385734, -0.9541623, -0.94403374, -0.90931654, -0.9395303, -0.980386, -0.9220972, -0.90878165, -0.94208944, -1.0422512, -0.9948535, -0.96842384, -0.9679835, -0.96729946, -0.9594393, -0.971671, -0.9413734, -0.9369106]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.2,"[0, 1]"
0,0.2,"[-0.8314206, -0.9092741, -0.905262, -0.89520615, -0.90816367, -0.8565279, -0.9189997, -0.9048117, -0.893037, -0.914904, -0.8884886, -0.86571586, -0.96538544, -0.8730689, -0.9350596, -0.9032083, -0.9475888, -0.9154229, -0.9554728, -0.92959946, -0.8812586, -0.92692477, -0.9366041, -0.9252523]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.2,"[0, 1]"
0,0.2,"[-0.93663645, -0.95824444, -0.9511348, -0.9424968, -0.91400063, -0.8954676, -0.9201021, -0.9088458, -0.9170827, -0.9035705, -0.9089415, -0.8768821, -0.9249719, -0.9974965, -0.9026832, -0.96533895, -0.96594495, -0.9197517, -0.9323797, -0.9514642, -0.92086506, -0.9574822, -0.93961316, -0.9280212]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.2,"[0, 1]"
0,0.2,"[-0.96102667, -0.91567403, -0.92087245, -0.9042102, -0.92826647, -0.8726216, -0.90687186, -0.92868245, -0.88354605, -0.8142697, -0.88839215, -0.8832028, -0.88155884, -0.88755494, -0.89688945, -0.91734487, -0.9577986, -0.98613703, -0.9899007, -0.9049892, -0.94330907, -0.92595017, -0.91954464, -0.9207517]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.2,"[0, 1]"
0,0.2,"[-0.88896173, -0.9143894, -0.903362, -0.8708702, -0.88697404, -0.882023, -0.921674, -0.8859105, -0.907723, -0.86974764, -0.88562983, -0.92310596, -0.9016515, -0.9306708, -0.9013778, -0.9656283, -0.9557627, -0.91512644, -0.9137368, -0.9451099, -0.95354545, -0.9276884, -0.92692727, -0.90621036]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.2,"[0, 1]"
