conv_layer_no,dropout_rate,output,true_val,setting,input_range
0,0.1,"[-0.96138185, -0.85646456, -0.9334003, -0.9556446, -0.9137694, -0.9221461, -1.034807, -1.001486, -1.0231667, -0.96140736, -0.99823433, -0.9612259, -0.9733755, -0.9786634, -0.9804936, -1.0150526, -1.030599, -1.0365621, -1.007157, -1.0185865, -1.0245391, -1.0202037, -0.99927217, -1.0610772]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.1,"[0, 1]"
0,0.1,"[-0.91313297, -0.8966782, -0.8937621, -0.88305026, -0.8744016, -0.8650726, -0.975853, -1.0037627, -0.9637285, -0.9711999, -0.9613691, -0.9362906, -0.97178525, -0.9739843, -0.9681403, -0.99478227, -1.0089782, -1.0113239, -1.0289394, -1.0292786, -0.9898084, -0.94369954, -1.0418668, -0.99292845]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.1,"[0, 1]"
0,0.1,"[-0.9764859, -0.9544071, -0.9491045, -0.9324908, -0.955289, -0.9411434, -0.9499705, -0.95933944, -0.97058016, -0.9500279, -1.0094064, -0.9985555, -0.99538046, -0.95259416, -0.9966015, -0.9896031, -0.9603016, -1.0502717, -0.9669737, -0.9771412, -1.0285919, -1.0305263, -1.0405519, -0.94846016]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.1,"[0, 1]"
0,0.1,"[-0.89251435, -0.90441686, -0.94691014, -0.88437885, -0.9247302, -0.91312367, -0.9703422, -0.9864684, -0.9527687, -0.97567755, -0.9611029, -0.99532586, -0.9866263, -0.9604959, -0.9600056, -1.0658916, -1.0546068, -1.0498192, -1.0238348, -1.1157141, -0.9923946, -1.0530108, -1.023672, -0.95764047]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.1,"[0, 1]"
0,0.1,"[-0.899183, -0.8625894, -0.915457, -0.9102662, -0.88122886, -0.91298676, -0.913782, -0.970061, -0.9149303, -0.96039814, -0.9852012, -0.9096589, -0.9712141, -0.98623174, -0.9543617, -0.96938926, -1.0340137, -1.0048144, -0.94331187, -0.99756175, -0.9951716, -0.95955557, -0.9744765, -1.0160092]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.1,"[0, 1]"
0,0.1,"[-0.93790066, -0.90907675, -0.9690377, -0.91735816, -0.9376854, -0.9009046, -0.93586975, -1.0236177, -0.9950543, -0.97379094, -0.98505384, -0.9736683, -1.0185902, -1.004764, -0.9414981, -0.97673506, -1.0168439, -0.99615115, -0.9859918, -1.0698646, -1.0133673, -0.96324354, -0.9766081, -0.9618769]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.1,"[0, 1]"
0,0.1,"[-0.911609, -0.98290855, -0.93074936, -0.9558907, -0.882924, -0.9043521, -1.0204369, -0.94506675, -1.05228, -0.97769386, -0.9232615, -0.94455194, -1.028161, -0.9833576, -0.9753708, -1.0122828, -1.0041287, -1.0577823, -1.0080174, -1.0384287, -0.984307, -1.0339254, -1.0139831, -1.0032533]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.1,"[0, 1]"
0,0.1,"[-0.9267361, -0.9956724, -0.9401553, -0.9695217, -0.8529824, -0.9192002, -1.004364, -0.9950531, -0.9532721, -0.98257583, -0.97871584, -0.9503514, -0.9162851, -0.9404829, -0.95503145, -1.1137668, -1.0201448, -1.00938, -1.0656829, -0.9694032, -0.98973423, -0.99339753, -0.97131604, -0.98065525]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.1,"[0, 1]"
0,0.1,"[-0.9205976, -0.91850847, -0.96690625, -0.89588684, -0.8915058, -0.866767, -1.0085411, -0.980362, -0.96509045, -0.93299544, -0.99296063, -0.96242803, -0.99254555, -0.9618252, -0.96882576, -1.009098, -1.0061384, -1.0164671, -1.0120188, -1.0017887, -1.0598549, -1.0306388, -0.9650381, -0.98736995]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.1,"[0, 1]"
0,0.1,"[-0.9550304, -0.9755704, -0.9290945, -0.9575686, -0.9430233, -0.9345838, -0.9736113, -1.0057805, -0.95129627, -1.0079961, -0.9740029, -0.9960912, -0.9990961, -1.0488446, -0.9691234, -1.0744348, -1.0448873, -1.0323725, -1.0992739, -1.0684873, -1.0396191, -0.95545053, -1.0913928, -1.0215012]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.1,"[0, 1]"
