conv_layer_no,dropout_rate,output,true_val,setting,input_range
0,0.5,"[-0.86387587, -0.92230844, -0.8726002, -0.94120014, -0.9086805, -0.96479654, -0.99421686, -1.0221648, -0.9503201, -0.95768243, -0.9756167, -0.9985127, -1.024894, -1.0631616, -0.9971054, -1.0640442, -1.0944444, -1.0457357, -1.058297, -1.0781904, -1.0745363, -1.0189164, -1.0243405, -1.0285511]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.5,"[0, 1]"
0,0.5,"[-0.85695356, -0.8530897, -0.83116144, -0.87341243, -0.8668631, -0.88137496, -0.9026266, -0.8989067, -0.94683266, -0.9716864, -0.9320582, -0.9006724, -0.9861158, -0.98085684, -0.9283888, -0.9424069, -0.99351054, -1.0220395, -0.97080797, -0.998102, -0.99088174, -0.9915805, -0.95844144, -1.017774]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.5,"[0, 1]"
0,0.5,"[-0.8301733, -0.8114429, -0.84238744, -0.9241189, -0.8222909, -0.8984784, -0.91481954, -0.89475363, -0.96201473, -0.89007455, -0.9634211, -0.92032164, -0.97302866, -0.9723013, -0.9620092, -0.9515319, -0.9857815, -0.9943323, -1.0100484, -1.0152131, -1.0215265, -0.9348446, -1.0012169, -0.94491154]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.5,"[0, 1]"
0,0.5,"[-0.88025016, -0.8908987, -0.8356751, -0.91106874, -0.8639769, -0.9169532, -0.98000264, -0.9441213, -0.9772443, -0.94689006, -0.98140705, -0.960493, -0.97588384, -1.0178381, -0.995359, -0.99694115, -1.0138729, -1.0556381, -1.036141, -0.9964911, -1.0261974, -0.98762643, -0.9830992, -0.9836963]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.5,"[0, 1]"
0,0.5,"[-0.87764245, -0.85582566, -0.87372327, -0.89688075, -0.8747504, -0.9091567, -0.90361404, -0.95396376, -0.92743105, -0.9411873, -0.97584563, -0.97492206, -0.98019356, -0.94981813, -0.90645856, -0.9779338, -0.9970263, -1.0476848, -0.9762148, -1.0168439, -1.0352659, -1.0128286, -1.000889, -0.9676522]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.5,"[0, 1]"
0,0.5,"[-0.86705214, -0.87179, -0.9261261, -0.9236684, -0.84603083, -0.93507534, -0.9467417, -0.9601922, -1.0252836, -0.9945536, -0.999128, -0.96825147, -0.9638888, -0.9682949, -0.99713755, -1.0255946, -1.01314, -1.0164928, -1.0411468, -1.0441017, -1.0091686, -1.0630779, -1.0027803, -0.98655766]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.5,"[0, 1]"
0,0.5,"[-0.8229065, -0.8420011, -0.8713679, -0.87978, -0.83545506, -0.9099324, -0.92064863, -0.9082333, -0.904042, -0.9122121, -0.94992846, -0.97272485, -0.9383243, -0.9691062, -0.92179364, -1.0077567, -0.94278693, -1.0736557, -1.002664, -1.0383339, -0.9864843, -0.96701497, -1.0092394, -0.96406204]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.5,"[0, 1]"
0,0.5,"[-0.8330962, -0.77695537, -0.79909295, -0.86899483, -0.8699149, -0.8086155, -0.8877889, -0.8974208, -0.94854546, -0.9259447, -0.928213, -0.9416658, -0.8649412, -0.91582215, -0.9134667, -0.9749291, -0.97472167, -0.9367889, -0.9787658, -0.957475, -0.9716491, -0.9617896, -0.9663718, -0.955132]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.5,"[0, 1]"
0,0.5,"[-0.90101445, -0.85952693, -0.857056, -0.92531157, -0.8596289, -0.9469519, -0.9971292, -0.95337015, -1.0054977, -0.9596797, -1.0179724, -0.96603894, -0.9607148, -0.9586998, -0.9897909, -1.0163989, -1.0247998, -1.0244534, -1.0825801, -1.0495344, -1.0710555, -1.0490239, -0.98813957, -1.0231838]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.5,"[0, 1]"
0,0.5,"[-0.9093441, -0.88567007, -0.89227074, -0.89249325, -0.89584184, -0.91993433, -0.9758816, -0.98680437, -1.0024849, -1.0257387, -1.0196478, -0.98774296, -0.9942073, -1.0077314, -0.9504499, -1.0430155, -1.0641484, -1.0649312, -1.0394777, -1.0567899, -1.0732119, -1.0254674, -1.047327, -1.0123408]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.5,"[0, 1]"
