conv_layer_no,dropout_rate,output,true_val,setting,input_range
0,0.2,"[-0.80911165, -0.8639071, -0.81625515, -0.80674124, -0.84685564, -0.8303386, -0.8854109, -0.9105086, -0.85196596, -0.8610591, -0.937682, -0.85332996, -0.86321545, -0.90630805, -0.81488335, -0.9561754, -0.91411567, -0.83598846, -0.97604567, -0.94389004, -0.9773192, -0.8274059, -0.9261444, -0.9251476]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.2,"[0, 1]"
0,0.2,"[-0.8810349, -0.9546642, -0.85095406, -0.8725703, -0.82234704, -0.8532777, -0.81792474, -0.9440228, -0.83873826, -0.84370327, -0.84109664, -0.8532569, -0.9030172, -0.8503583, -0.88667995, -0.9365882, -0.9146653, -0.8566492, -0.9188111, -0.8610366, -0.88113004, -0.89860684, -0.86739194, -0.86842144]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.2,"[0, 1]"
0,0.2,"[-0.8581802, -0.8497843, -0.79932904, -0.86605, -0.83443606, -0.9205555, -0.8877123, -0.85544133, -0.91142565, -0.8563948, -0.9025018, -0.80237377, -0.8636216, -0.84673697, -0.82709026, -0.9406154, -0.9450962, -0.93355834, -0.968869, -0.8848886, -0.90886366, -0.8868984, -0.9443193, -0.8841099]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.2,"[0, 1]"
0,0.2,"[-0.89659727, -0.8498856, -0.8727932, -0.8716385, -0.7905444, -0.8438882, -0.85194147, -0.90522724, -0.9088664, -0.860281, -0.90399426, -0.9071365, -0.869577, -0.8028182, -0.7665808, -0.9537382, -0.9037475, -0.9219472, -0.95197123, -0.96566623, -0.89635724, -0.9474944, -0.93646455, -0.906687]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.2,"[0, 1]"
0,0.2,"[-0.90115035, -0.75717336, -0.8555718, -0.83036935, -0.9270423, -0.8828854, -0.9523921, -0.90790117, -0.85265326, -0.84964466, -0.887674, -0.9064867, -0.88418955, -0.8396486, -0.8477787, -0.94237596, -0.8751464, -0.85071677, -0.95411336, -0.9023047, -0.9726369, -0.9636229, -0.905628, -0.9045995]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.2,"[0, 1]"
0,0.2,"[-0.88679796, -0.8383118, -0.780353, -0.8825124, -0.843932, -0.8887252, -0.81216043, -0.9011006, -0.8262609, -0.897373, -0.8475776, -0.82049936, -0.8206755, -0.7895534, -0.8366241, -0.87659043, -0.9351264, -0.9423196, -0.95565355, -0.9271966, -0.8845759, -0.90931535, -0.8855215, -0.9166269]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.2,"[0, 1]"
0,0.2,"[-0.84441674, -0.813107, -0.8329362, -0.84860146, -0.895663, -0.90016526, -0.90004325, -1.0056138, -0.8100919, -0.89234966, -0.8844479, -0.9319713, -0.8358343, -0.9289441, -0.8376662, -1.0234123, -0.9364271, -0.94967496, -0.9153405, -0.9291709, -0.9043569, -0.87401795, -0.9300396, -1.0190048]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.2,"[0, 1]"
0,0.2,"[-0.7830885, -0.8351207, -0.77424103, -0.72066116, -0.73469263, -0.8619662, -0.86565, -0.8371989, -0.8155251, -0.8162513, -0.7780574, -0.6653959, -0.8412904, -0.72704756, -0.79105335, -0.95933104, -0.8696473, -0.92306316, -0.8711284, -0.89937526, -0.79530823, -0.90215075, -0.9313503, -0.9105598]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.2,"[0, 1]"
0,0.2,"[-0.7981588, -0.8375634, -0.80662036, -0.8044666, -0.79080826, -0.8289452, -0.8301323, -0.834029, -0.82555646, -0.80774504, -0.8306671, -0.8449004, -0.84998286, -0.7802544, -0.78893304, -0.86613697, -0.9518312, -0.89406234, -0.8361974, -0.90155494, -0.8429991, -0.8990589, -0.8870686, -0.89898306]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.2,"[0, 1]"
0,0.2,"[-0.85509086, -0.7176676, -0.8566638, -0.7855778, -0.86457086, -0.83637476, -0.83302194, -0.8766211, -0.7778984, -0.86705536, -0.8802809, -0.82598984, -0.90001875, -0.77018213, -0.87693053, -0.8869685, -0.86151534, -0.9016081, -0.8923475, -0.90905404, -0.8457503, -0.8520655, -0.92643774, -0.9025302]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.2,"[0, 1]"
