conv_layer_no,dropout_rate,output,true_val,input
0,0.0,"[-0.9406876564025879, -0.9081291556358337, -0.8887218236923218, -0.8977783918380737, -0.9051783084869385, -0.8989284038543701, -0.8839489817619324, -0.8772697448730469, -0.8739227652549744, -0.9881666898727417, -0.7971028685569763, -0.8258028626441956, -0.9090684652328491, -0.8557549715042114, -0.8999740481376648, -0.9114090800285339, -0.8796494007110596, -0.8953424692153931, -0.9213595390319824, -0.8624352216720581, -0.815872848033905, -0.9454718232154846, -0.9072496891021729, -0.8892470598220825, -0.8934392929077148, -0.8414936065673828, -0.9454881548881531, -0.928167998790741, -0.8701044321060181, -0.8965936303138733, -0.923715353012085, -0.9120041728019714, -0.8953090310096741, -0.917194664478302, -0.9781153202056885, -0.9173702001571655, -0.9685511589050293, -0.8940929174423218, -0.8361750245094299, -0.9118714332580566, -0.8456463813781738, -0.9590293169021606, -0.8899968266487122, -0.9139535427093506, -0.9508747458457947, -0.9290233254432678, -0.8655716180801392, -0.9157756567001343]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.884804368019104, -0.8952886462211609, -0.9648662805557251, -0.9114071130752563, -0.8217962384223938, -0.8368823528289795, -0.9132440686225891, -0.9614434838294983, -0.827965259552002, -0.7677509784698486, -0.8963873982429504, -0.8829793930053711, -0.8770264387130737, -0.925439715385437, -0.92171311378479, -0.783713161945343, -0.7879242300987244, -0.7965008020401001, -0.8011595606803894, -0.7978014349937439, -0.8396751284599304, -0.8136429786682129, -0.7943199276924133, -0.8295272588729858, -0.8380762338638306, -0.7993355989456177, -0.7830124497413635, -0.9312994480133057, -0.8810338973999023, -0.9467836618423462, -0.8228417038917542, -0.8341264724731445, -0.9228059649467468, -0.9026304483413696, -0.9811849594116211, -0.8856344819068909, -0.8500686883926392, -0.8917465209960938, -0.9677371382713318, -0.8700165748596191, -0.8281183242797852, -0.9248639345169067, -0.9291260838508606, -0.9144383668899536, -0.8770771026611328, -0.9034868478775024, -0.8050780296325684, -0.8453924059867859]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.9432128667831421, -0.8946425318717957, -0.9310030937194824, -0.9263041019439697, -0.8866009712219238, -0.8446425199508667, -0.8477450609207153, -0.8339319825172424, -0.734387993812561, -0.9403764605522156, -0.7178568840026855, -0.8143405914306641, -0.9353498816490173, -0.8231282830238342, -0.9135364294052124, -0.8770608901977539, -0.8249408006668091, -0.8355743288993835, -0.8692453503608704, -0.8948076963424683, -0.8484554290771484, -0.8362017869949341, -0.9429284930229187, -0.9052350521087646, -0.8478562831878662, -0.8821977972984314, -0.9502019286155701, -0.885446310043335, -0.9328058958053589, -0.845604419708252, -0.852690577507019, -0.8931020498275757, -0.8950380682945251, -0.9509083032608032, -0.9692442417144775, -0.8388006687164307, -0.8817766904830933, -0.8677119016647339, -0.900267481803894, -0.9404743313789368, -0.8868381381034851, -0.875623345375061, -0.842284619808197, -0.8653602600097656, -0.9348657131195068, -0.8945953845977783, -0.9332827925682068, -0.9552744626998901]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.9385058879852295, -0.9424242377281189, -0.933001697063446, -0.7013224363327026, -0.9681491255760193, -0.9530344605445862, -0.8027356863021851, -0.9544690847396851, -0.9465783834457397, -0.9146608710289001, -0.7217312455177307, -0.9554177522659302, -0.8956530094146729, -0.8869755268096924, -0.8665461540222168, -0.8532631397247314, -0.8498774170875549, -0.9838684797286987, -0.814873218536377, -0.857093334197998, -0.913926362991333, -0.8468989133834839, -0.9022600650787354, -0.8318777084350586, -0.9287356734275818, -0.8920406103134155, -0.9914536476135254, -0.9647642970085144, -0.9366438388824463, -0.9274503588676453, -0.944998562335968, -0.9465060234069824, -0.958976686000824, -0.9372122287750244, -0.8512283563613892, -0.9024159908294678, -0.9150598049163818, -0.908297061920166, -0.8816603422164917, -0.800436794757843, -0.9367773532867432, -0.839133083820343, -0.9541147947311401, -0.8922852873802185, -0.8933444619178772, -0.8439280986785889, -0.874191164970398, -0.8612897396087646]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.9421727061271667, -0.9784685373306274, -0.9566631317138672, -1.0312203168869019, -0.8764632344245911, -0.9189904928207397, -0.8825331926345825, -0.9256296157836914, -0.9334165453910828, -0.9001995921134949, -0.872337818145752, -0.9233903884887695, -0.8853365182876587, -0.8673436641693115, -0.8642176389694214, -0.9659044742584229, -0.8602307438850403, -0.8625146150588989, -0.8634049892425537, -0.9050794839859009, -0.8946583867073059, -0.8630228638648987, -0.8783193230628967, -0.9295865297317505, -0.9342667460441589, -0.9471406936645508, -0.9450437426567078, -0.8880057334899902, -0.9120839834213257, -0.8605759143829346, -0.9454239010810852, -0.9521329998970032, -0.8538967370986938, -0.8914092779159546, -0.9217069149017334, -0.8912001848220825, -0.9933804273605347, -0.8786690831184387, -0.8752157688140869, -0.9159696698188782, -0.9224830269813538, -0.8853668570518494, -0.791420578956604, -0.8715718984603882, -0.9475663900375366, -0.9188938736915588, -0.920508623123169, -0.8853392601013184]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.9974178075790405, -0.8759921193122864, -0.9814907312393188, -0.8819712400436401, -0.9853752851486206, -0.9589300751686096, -0.9137434959411621, -0.8285840749740601, -0.9091920852661133, -0.985480546951294, -0.8491702675819397, -0.9950829744338989, -0.8515178561210632, -0.8864664435386658, -0.9840624332427979, -0.8132792711257935, -0.8546020984649658, -0.9095075130462646, -0.8813756704330444, -0.8817245960235596, -0.8372397422790527, -0.9631845951080322, -0.9633440375328064, -0.9386556148529053, -0.9867016077041626, -0.9727405905723572, -0.9750534296035767, -0.9453937411308289, -0.9107155799865723, -0.9824439287185669, -0.9857596158981323, -0.9355906844139099, -0.9550012946128845, -0.9404799938201904, -0.9684362411499023, -0.9988285303115845, -1.0331027507781982, -0.8909590840339661, -0.9010926485061646, -0.9752354621887207, -0.9057259559631348, -0.9114105701446533, -0.9537636041641235, -0.883134126663208, -0.9239802360534668, -0.8784456253051758, -0.8873942494392395, -0.9315745830535889]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.9377775192260742, -0.8948706984519958, -0.970831036567688, -0.968130350112915, -0.9694064855575562, -0.9098460674285889, -0.9134078621864319, -0.8964081406593323, -0.9300493597984314, -0.8941497802734375, -0.8952397108078003, -0.843818724155426, -1.00864839553833, -0.8936265707015991, -0.8601057529449463, -0.94804847240448, -0.888750433921814, -0.9568940997123718, -0.8857534527778625, -0.8767473101615906, -0.8474211096763611, -0.904466986656189, -0.8144922256469727, -0.8936985731124878, -0.8689719438552856, -0.9378594160079956, -0.9338300228118896, -0.8993415832519531, -0.9225747585296631, -0.8934016823768616, -0.9010195732116699, -0.9506738185882568, -0.8448804616928101, -0.9936906099319458, -0.8638780117034912, -0.9034067988395691, -0.9810458421707153, -0.8423585295677185, -0.91275954246521, -0.8831548690795898, -0.8899774551391602, -0.9113558530807495, -0.9606292843818665, -0.8961440324783325, -0.8883285522460938, -0.8665896058082581, -0.8489363193511963, -0.8224526643753052]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.9951810836791992, -1.0346957445144653, -0.9522820115089417, -1.0075483322143555, -0.93100905418396, -0.9191943407058716, -0.9059292078018188, -0.8491988182067871, -0.8809776306152344, -0.9157739877700806, -0.966529369354248, -0.947187602519989, -0.9253362417221069, -0.9307814240455627, -0.8930332660675049, -0.9088462591171265, -0.8421931266784668, -0.909206748008728, -0.8942530155181885, -0.8154537677764893, -0.8681445717811584, -0.9690293073654175, -0.8577209711074829, -0.8662636280059814, -0.8978310823440552, -0.8834021091461182, -0.9140839576721191, -0.9787672758102417, -0.9201034307479858, -0.9746633172035217, -0.9197993874549866, -0.9471738934516907, -0.9430689215660095, -0.8189376592636108, -1.00346839427948, -0.9463045597076416, -0.8389962911605835, -0.9078525304794312, -0.8983283042907715, -0.8939892649650574, -0.9403167963027954, -0.8176264762878418, -0.9286307096481323, -0.9024580717086792, -0.8111782073974609, -0.8360002040863037, -0.837196409702301, -0.8596247434616089]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.9386652112007141, -0.9701135158538818, -1.065374493598938, -0.908346951007843, -0.9420748949050903, -0.8966196179389954, -0.9194976687431335, -0.8422324657440186, -0.8693351745605469, -0.9959104061126709, -0.8914833068847656, -0.939511775970459, -0.8294066190719604, -0.8483685255050659, -0.8393990397453308, -0.890637993812561, -0.8936240077018738, -0.9218864440917969, -0.8976287841796875, -0.9429327845573425, -0.9020582437515259, -0.939464271068573, -0.9192712903022766, -0.899775505065918, -0.9155004024505615, -0.8996068239212036, -0.8608459830284119, -0.8875474333763123, -0.9509257674217224, -0.9100164175033569, -0.8961635828018188, -0.8462607860565186, -0.815632700920105, -0.965721070766449, -0.9482753276824951, -0.8560767769813538, -0.9350468516349792, -0.9909811019897461, -0.8637006282806396, -0.8570888042449951, -0.9158236980438232, -0.8751252889633179, -0.8576027154922485, -0.8949296474456787, -0.8652353286743164, -0.9047126770019531, -0.8818929195404053, -0.9251515865325928]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.958361804485321, -0.9541865587234497, -0.8806142210960388, -0.9483245015144348, -0.9086996912956238, -0.9597379565238953, -0.8780303001403809, -0.9300777912139893, -0.8956031799316406, -0.855847179889679, -0.876151978969574, -0.894417941570282, -0.9035964608192444, -0.8716263175010681, -0.8310748338699341, -0.8592325448989868, -0.8955916166305542, -0.8787860870361328, -0.8865475654602051, -0.9031796455383301, -0.8926552534103394, -0.9064512252807617, -0.8139853477478027, -0.9751064777374268, -0.9886641502380371, -0.8869027495384216, -0.8858475089073181, -0.9032143950462341, -0.9693191647529602, -0.9855223894119263, -0.8785074353218079, -0.9074721932411194, -0.8629562258720398, -0.9234849214553833, -0.8880470991134644, -0.9836212396621704, -0.8804464340209961, -0.8821902275085449, -0.9218622446060181, -0.8523886203765869, -0.8708232641220093, -0.9103142023086548, -0.8667249083518982, -0.839871883392334, -0.806678295135498, -0.9301662445068359, -0.8655540943145752, -0.8861786127090454]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
