conv_layer_no,sigma,output,true_val,input
0,0,"[-0.9427459239959717, -0.9432234764099121, -0.9715235233306885, -0.9700511693954468, -0.9739489555358887, -0.9751187562942505, -0.9999336004257202, -1.0132828950881958, -1.0183964967727661, -1.0210814476013184, -1.0287578105926514, -1.0372989177703857, -1.0420787334442139, -1.0353240966796875, -1.055751085281372, -1.053382396697998, -1.0693271160125732, -1.0738798379898071, -1.0759892463684082, -1.0809643268585205, -1.079491138458252, -1.0789868831634521, -1.0886160135269165, -1.0899534225463867, -1.05311119556427, -1.0594146251678467, -1.074853777885437, -1.0707898139953613, -1.0866714715957642, -1.067979097366333, -1.0658469200134277, -1.067686676979065, -1.0717118978500366, -1.0694400072097778, -1.0738102197647095, -1.0765732526779175, -0.9149154424667358, -0.9008435010910034, -0.9269903898239136, -0.9354350566864014, -0.9254621267318726, -0.9199682474136353, -0.915380597114563, -0.907279372215271, -0.9196920394897461, -0.9077316522598267, -0.917620062828064, -0.9303656816482544]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0,"[-0.9025766849517822, -0.9086579084396362, -0.9158264398574829, -0.9646261930465698, -0.9467451572418213, -0.9607645273208618, -0.9768257141113281, -0.9889487028121948, -0.9970364570617676, -0.9972383975982666, -1.0024962425231934, -1.0090434551239014, -1.0027834177017212, -1.025911808013916, -1.0322626829147339, -1.0426424741744995, -1.0374373197555542, -1.0662235021591187, -1.0654654502868652, -1.0693899393081665, -1.062273621559143, -1.0684250593185425, -1.0778636932373047, -1.0840895175933838, -0.9937026500701904, -1.0394270420074463, -1.0604536533355713, -1.072223424911499, -1.070183277130127, -1.0592505931854248, -1.0588704347610474, -1.0558983087539673, -1.0689562559127808, -1.06559157371521, -1.068946123123169, -1.073490023612976, -0.8973081111907959, -0.9038926362991333, -0.9255517721176147, -0.9286789894104004, -0.9312257766723633, -0.9289624691009521, -0.9232312440872192, -0.9195940494537354, -0.9297717809677124, -0.9160282611846924, -0.9189494848251343, -0.9308819770812988]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0,"[-0.9002993106842041, -0.9089422225952148, -0.9358783960342407, -0.9345411062240601, -0.952025294303894, -0.9491603374481201, -0.9645588397979736, -0.9792860746383667, -0.9865748882293701, -0.9871807098388672, -0.9940351247787476, -1.0053510665893555, -0.9938483238220215, -0.9995299577713013, -1.022627830505371, -1.0236366987228394, -1.0163896083831787, -1.0462843179702759, -1.042475700378418, -1.0489436388015747, -1.0420386791229248, -1.0447579622268677, -1.0576046705245972, -1.0619070529937744, -1.0238354206085205, -1.0243465900421143, -1.0476106405258179, -1.033922553062439, -1.0370181798934937, -1.0330305099487305, -1.028201699256897, -1.0288076400756836, -1.042248249053955, -1.0404452085494995, -1.044276237487793, -1.050480604171753, -0.8773672580718994, -0.8871171474456787, -0.9109565019607544, -0.9072041511535645, -0.9082251787185669, -0.9048061370849609, -0.884169340133667, -0.885939359664917, -0.8980875015258789, -0.8928515911102295, -0.8932663202285767, -0.9065372943878174]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0,"[-0.9396661520004272, -0.9333157539367676, -0.9460110664367676, -0.9542069435119629, -0.968693733215332, -0.9690256118774414, -0.9837379455566406, -0.996483564376831, -1.0045666694641113, -1.0069293975830078, -1.0135581493377686, -1.0260961055755615, -1.0445175170898438, -1.0341168642044067, -1.0678627490997314, -1.0346598625183105, -1.043734073638916, -1.0697392225265503, -1.0716078281402588, -1.0762134790420532, -1.0756791830062866, -1.07437264919281, -1.0832631587982178, -1.0863795280456543, -1.0422536134719849, -1.0565271377563477, -1.0672181844711304, -1.0533097982406616, -1.0657408237457275, -1.0605660676956177, -1.0519328117370605, -1.0666723251342773, -1.0654460191726685, -1.065596342086792, -1.0680465698242188, -1.0752662420272827, -0.9273926019668579, -0.9041723012924194, -0.938433051109314, -0.9309635162353516, -0.9309864044189453, -0.9258509874343872, -0.9324624538421631, -0.9154587984085083, -0.9314271211624146, -0.9193352460861206, -0.9175888299942017, -0.912717342376709]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0,"[-0.9242091178894043, -0.8962910175323486, -0.8953789472579956, -0.9526275396347046, -0.9692721366882324, -0.961276650428772, -0.9743722677230835, -0.9867854118347168, -0.9934728145599365, -0.9935846328735352, -0.9980028867721558, -1.0078516006469727, -1.0472362041473389, -1.0304778814315796, -1.0494170188903809, -1.0483579635620117, -1.040191888809204, -1.0677958726882935, -1.0675090551376343, -1.0709631443023682, -1.0636347532272339, -1.0669991970062256, -1.0750311613082886, -1.079634666442871, -1.0299701690673828, -1.0439796447753906, -1.0690467357635498, -1.062426209449768, -1.08235764503479, -1.0536856651306152, -1.0527795553207397, -1.0557256937026978, -1.059606909751892, -1.0563127994537354, -1.0592504739761353, -1.0650147199630737, -0.9463809728622437, -0.9460916519165039, -0.9571062326431274, -0.9510552883148193, -0.9394450187683105, -0.9413756132125854, -0.9300222396850586, -0.9247084856033325, -0.9313127994537354, -0.9214431047439575, -0.9176633358001709, -0.9370138645172119]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0,"[-0.9370143413543701, -0.9211132526397705, -0.9575871229171753, -0.9724999666213989, -0.9867478609085083, -0.970026969909668, -0.9850434064865112, -1.0000388622283936, -1.0070888996124268, -1.0106059312820435, -1.016757607460022, -1.0243191719055176, -1.0496081113815308, -1.0505532026290894, -1.0734399557113647, -1.0734502077102661, -1.0746220350265503, -1.0828702449798584, -1.080950140953064, -1.087031364440918, -1.0802019834518433, -1.0866502523422241, -1.0968294143676758, -1.1000372171401978, -1.0265312194824219, -1.063419222831726, -1.086108684539795, -1.0814640522003174, -1.0811313390731812, -1.067836880683899, -1.0615296363830566, -1.0612094402313232, -1.0730839967727661, -1.0726368427276611, -1.075972080230713, -1.0777173042297363, -0.944042444229126, -0.936741828918457, -0.9537169933319092, -0.963080644607544, -0.9607764482498169, -0.9564051628112793, -0.935535192489624, -0.9393218755722046, -0.9476801156997681, -0.9363545179367065, -0.930478572845459, -0.9271098375320435]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0,"[-0.9340274333953857, -0.92124342918396, -0.9660168886184692, -0.9580861330032349, -1.0078458786010742, -0.9727041721343994, -0.9901015758514404, -1.0040836334228516, -1.010947585105896, -1.0122150182724, -1.017093539237976, -1.0274033546447754, -1.042007565498352, -1.0325793027877808, -1.0550367832183838, -1.0657130479812622, -1.0271416902542114, -1.0703023672103882, -1.077876329421997, -1.0847707986831665, -1.0845024585723877, -1.0812091827392578, -1.0942264795303345, -1.0993387699127197, -1.0733941793441772, -1.0577061176300049, -1.0822826623916626, -1.0780657529830933, -1.0852837562561035, -1.070113182067871, -1.074385166168213, -1.0762856006622314, -1.079797387123108, -1.0758343935012817, -1.07770836353302, -1.0836832523345947, -0.9514472484588623, -0.9448776245117188, -0.9530225992202759, -0.9592208862304688, -0.9579000473022461, -0.9497499465942383, -0.9422566890716553, -0.9385942220687866, -0.948930025100708, -0.9364144802093506, -0.9384702444076538, -0.9507324695587158]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0,"[-0.9241106510162354, -0.9066140651702881, -0.9406125545501709, -0.9611868858337402, -0.9454805850982666, -0.96071457862854, -0.9683233499526978, -0.9818598031997681, -0.9897799491882324, -0.9913177490234375, -0.9963343143463135, -1.0026897192001343, -1.0204070806503296, -1.0215356349945068, -1.036128282546997, -1.0431842803955078, -1.0472835302352905, -1.0616118907928467, -1.0587971210479736, -1.063800573348999, -1.0582749843597412, -1.0629745721817017, -1.0731854438781738, -1.0791271924972534, -1.0273040533065796, -1.034623146057129, -1.0529730319976807, -1.048903465270996, -1.0564161539077759, -1.0421793460845947, -1.040614366531372, -1.048194408416748, -1.0525728464126587, -1.0479780435562134, -1.0507732629776, -1.0555084943771362, -0.9384713172912598, -0.9292260408401489, -0.9458513259887695, -0.9402449131011963, -0.9374513626098633, -0.9309743642807007, -0.891639232635498, -0.9257614612579346, -0.9243978261947632, -0.9169821739196777, -0.9132065773010254, -0.9267531633377075]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0,"[-0.9332708120346069, -0.9382369518280029, -0.9609866142272949, -0.9754596948623657, -0.9690585136413574, -0.9764893054962158, -0.9927607774734497, -1.0067737102508545, -1.0150855779647827, -1.0167031288146973, -1.022828459739685, -1.0299077033996582, -1.0364900827407837, -1.028653860092163, -1.0467158555984497, -1.062508463859558, -1.0731277465820312, -1.0726876258850098, -1.0764816999435425, -1.0824803113937378, -1.077131748199463, -1.0807178020477295, -1.090072751045227, -1.0921257734298706, -1.0547930002212524, -1.0532664060592651, -1.083304524421692, -1.0819637775421143, -1.0836888551712036, -1.0676709413528442, -1.0539705753326416, -1.078812599182129, -1.0785640478134155, -1.0743193626403809, -1.0772525072097778, -1.082218885421753, -0.941961407661438, -0.9219801425933838, -0.9563544988632202, -0.9493969678878784, -0.9502325057983398, -0.945487380027771, -0.9378887414932251, -0.9352591037750244, -0.9456501007080078, -0.936640739440918, -0.9402586221694946, -0.9418764114379883]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0,"[-0.896719217300415, -0.8936111927032471, -0.885387659072876, -0.9428485631942749, -0.9260538816452026, -0.9440872669219971, -0.9548708200454712, -0.9687037467956543, -0.9774748086929321, -0.9789544343948364, -0.98493492603302, -0.9930838346481323, -1.0094338655471802, -1.0041693449020386, -1.0258030891418457, -1.0219529867172241, -1.0211528539657593, -1.0395374298095703, -1.0438859462738037, -1.0506458282470703, -1.0492087602615356, -1.0489287376403809, -1.0570926666259766, -1.0590180158615112, -1.0268851518630981, -1.0245602130889893, -1.0497382879257202, -1.0457264184951782, -1.0516067743301392, -1.0400030612945557, -1.0348892211914062, -1.0539430379867554, -1.0520983934402466, -1.0485419034957886, -1.0519291162490845, -1.058888554573059, -0.9200642108917236, -0.9201511144638062, -0.9311375617980957, -0.9253761768341064, -0.9296773672103882, -0.9241381883621216, -0.9245316982269287, -0.9254735708236694, -0.9225517511367798, -0.9190727472305298, -0.9133572578430176, -0.9078060388565063]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
