conv_layer_no,dropout_rate,output,true_val,input
0,0.0,"[-0.7748873233795166, -0.7056102156639099, -0.7278436422348022, -0.6817603707313538, -0.6876060962677002, -0.7880023121833801, -0.8183627128601074, -0.7555033564567566, -0.751211404800415, -0.6701273918151855, -0.7177758812904358, -0.7454929351806641, -0.7733081579208374, -0.9029272794723511, -0.8408597111701965, -0.7384873628616333, -0.7546095252037048, -0.7748668193817139, -0.8320454955101013, -0.8254818320274353, -0.804000735282898, -0.7746771574020386, -0.8380215167999268, -0.8541585803031921, -0.8609964847564697, -0.8372746706008911, -0.8425779342651367, -0.8284330368041992, -0.8122518062591553, -0.8126298785209656, -0.78406822681427, -0.8290010094642639, -0.8500375747680664, -0.8233407735824585, -0.828144907951355, -0.821098804473877, -0.8629735112190247, -0.9002530574798584, -0.7992322444915771, -0.8205219507217407, -0.8388224244117737, -0.6735032796859741, -0.8635173439979553, -0.8216025829315186, -0.7215449810028076, -0.8649001121520996, -0.827441394329071, -0.8844450116157532]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.6464646458625793, -0.7886272668838501, -0.7650319337844849, -0.6525116562843323, -0.7756233811378479, -0.814317524433136, -0.7839769721031189, -0.7413915395736694, -0.7240209579467773, -0.7274503707885742, -0.7959667444229126, -0.7097510099411011, -0.7480543851852417, -0.8368159532546997, -0.7729623317718506, -0.8464559316635132, -0.8624148964881897, -0.7981535792350769, -0.9057945609092712, -0.8174217343330383, -0.8338435292243958, -0.875859797000885, -0.8470784425735474, -0.8702558875083923, -0.8548998832702637, -0.7936319708824158, -0.8956838846206665, -0.8040865659713745, -0.8607637882232666, -0.8448187112808228, -0.8726004362106323, -0.8232361674308777, -0.8448348641395569, -0.8621826171875, -0.7644914984703064, -0.8663519620895386, -0.8382918834686279, -0.8939842581748962, -0.776121973991394, -0.8683561682701111, -0.8142188787460327, -0.8062443733215332, -0.840785026550293, -0.8284246921539307, -0.8522428274154663, -0.8004322052001953, -0.8248025178909302, -0.8633548021316528]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.6795392036437988, -0.677183985710144, -0.7245802879333496, -0.7450809478759766, -0.6975780725479126, -0.7635757327079773, -0.7695958614349365, -0.7458462715148926, -0.7359103560447693, -0.7406185269355774, -0.7420371770858765, -0.7124462127685547, -0.780764102935791, -0.8009886741638184, -0.7271718978881836, -0.8013173341751099, -0.7424986362457275, -0.7771049737930298, -0.8248257637023926, -0.7951523065567017, -0.8411918878555298, -0.7319636940956116, -0.7904741764068604, -0.7978999614715576, -0.7500762343406677, -0.8044857382774353, -0.8509654998779297, -0.8605708479881287, -0.8297371864318848, -0.8107644319534302, -0.8208959102630615, -0.8835762143135071, -0.836125910282135, -0.7305326461791992, -0.7906893491744995, -0.7831944227218628, -0.8367919325828552, -0.8536825776100159, -0.8268768787384033, -0.8283294439315796, -0.8206123113632202, -0.7537113428115845, -0.8139846324920654, -0.8439078330993652, -0.7636218070983887, -0.8256797790527344, -0.7903439402580261, -0.7600914239883423]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.8096178770065308, -0.7463476657867432, -0.7265644073486328, -0.7691750526428223, -0.7699930667877197, -0.8063966035842896, -0.7272510528564453, -0.7248014211654663, -0.7319077253341675, -0.7733556628227234, -0.749788761138916, -0.7354592084884644, -0.8140023946762085, -0.7359450459480286, -0.7929347157478333, -0.7453171014785767, -0.8065869212150574, -0.8509124517440796, -0.8360240459442139, -0.8773374557495117, -0.8291849493980408, -0.8014675974845886, -0.7907617092132568, -0.8600517511367798, -0.83342444896698, -0.8213217258453369, -0.786981463432312, -0.8008654713630676, -0.7607229948043823, -0.8452025651931763, -0.8671056032180786, -0.7869150042533875, -0.9103859663009644, -0.8002369403839111, -0.838714599609375, -0.8400960564613342, -0.9126243591308594, -0.8330810070037842, -0.7747936844825745, -0.8591352105140686, -0.940087616443634, -0.8328680992126465, -0.856102466583252, -0.8781139254570007, -0.8724966049194336, -0.8344024419784546, -0.8357365131378174, -0.8175837993621826]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.763074517250061, -0.7840045690536499, -0.7252634763717651, -0.7747518420219421, -0.8050538301467896, -0.7769324779510498, -0.7127424478530884, -0.8659892082214355, -0.7438720464706421, -0.7414252758026123, -0.751599133014679, -0.7572514414787292, -0.7858754396438599, -0.827463686466217, -0.7499999403953552, -0.826801061630249, -0.7819599509239197, -0.8526630401611328, -0.8407085537910461, -0.8132222890853882, -0.8279507756233215, -0.8661640882492065, -0.8323612213134766, -0.8351137042045593, -0.7601546049118042, -0.8125382661819458, -0.8074535131454468, -0.8077483177185059, -0.8154454231262207, -0.7862075567245483, -0.8387581706047058, -0.838198184967041, -0.7861719727516174, -0.841563880443573, -0.804811954498291, -0.7892606258392334, -0.7884566783905029, -0.7640286684036255, -0.8249855637550354, -0.8645009994506836, -0.8668482899665833, -0.7660372257232666, -0.8667966723442078, -0.805208683013916, -0.8419995903968811, -0.7912567257881165, -0.783636748790741, -0.747647762298584]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.8112661838531494, -0.683342695236206, -0.6869466304779053, -0.7160359621047974, -0.7873751521110535, -0.8539034724235535, -0.7167984843254089, -0.7070392966270447, -0.6802371740341187, -0.7281919121742249, -0.6532394289970398, -0.7328727841377258, -0.8288238644599915, -0.7944974303245544, -0.7471200227737427, -0.8678594827651978, -0.8238221406936646, -0.83001309633255, -0.7596731185913086, -0.8329384922981262, -0.8651547431945801, -0.8491891026496887, -0.8085553646087646, -0.7987343072891235, -0.8432787656784058, -0.7551604509353638, -0.8296645879745483, -0.8593770861625671, -0.8716977834701538, -0.8612500429153442, -0.8271447420120239, -0.7971526384353638, -0.7652288675308228, -0.8410590887069702, -0.8084356784820557, -0.8476031422615051, -0.8032240271568298, -0.8522998690605164, -0.8704752922058105, -0.7777172923088074, -0.778414249420166, -0.9170370101928711, -0.7894203066825867, -0.8661535978317261, -0.7778669595718384, -0.818930447101593, -0.790427565574646, -0.7744765281677246]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.713030993938446, -0.8373699188232422, -0.7013732194900513, -0.6625148057937622, -0.834694504737854, -0.8482416868209839, -0.7539305686950684, -0.8007925748825073, -0.7092735767364502, -0.8159149289131165, -0.7651059627532959, -0.7992111444473267, -0.864886999130249, -0.7894960641860962, -0.776924729347229, -0.8290231227874756, -0.7176802754402161, -0.7929549217224121, -0.8196412324905396, -0.8742284774780273, -0.8558708429336548, -0.8899885416030884, -0.8829888105392456, -0.8494021892547607, -0.827984094619751, -0.9114065766334534, -0.8326615691184998, -0.8175156712532043, -0.7851114273071289, -0.8885955810546875, -0.8394992351531982, -0.8405417203903198, -0.9203002452850342, -0.8063457012176514, -0.8476560115814209, -0.87245774269104, -0.9322608709335327, -0.8763995170593262, -0.8882098197937012, -0.8377465605735779, -0.8682932257652283, -0.9209426641464233, -0.8514328002929688, -0.843593955039978, -0.8522286415100098, -0.8791742324829102, -0.8810840249061584, -0.8917593955993652]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.7846176028251648, -0.7859371900558472, -0.6629824638366699, -0.7823367118835449, -0.7694022059440613, -0.790144681930542, -0.7495983839035034, -0.7062068581581116, -0.661239743232727, -0.750073254108429, -0.6747892498970032, -0.7372418642044067, -0.8257882595062256, -0.928065299987793, -0.7179775238037109, -0.7633305191993713, -0.7544520497322083, -0.8043503165245056, -0.7903128862380981, -0.7888681888580322, -0.813664436340332, -0.7394562363624573, -0.8460440039634705, -0.8262644410133362, -0.7638493180274963, -0.9092006087303162, -0.7795416116714478, -0.8363243937492371, -0.7782645225524902, -0.8656125664710999, -0.8169894218444824, -0.8110296726226807, -0.8424726128578186, -0.8179944753646851, -0.780886173248291, -0.7549080848693848, -0.846027672290802, -0.8434281945228577, -0.8150124549865723, -0.7612789869308472, -0.8529114723205566, -0.8229877948760986, -0.8730373978614807, -0.851840615272522, -0.8202774524688721, -0.8182477951049805, -0.7491065859794617, -0.8244261741638184]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.7074536085128784, -0.7008934617042542, -0.8052354454994202, -0.7445293664932251, -0.7090941667556763, -0.699263334274292, -0.7537504434585571, -0.806941032409668, -0.746616005897522, -0.6868480443954468, -0.7763116359710693, -0.7431272864341736, -0.7693254947662354, -0.8222070336341858, -0.7861165404319763, -0.8104920387268066, -0.8238564133644104, -0.8124978542327881, -0.7995010614395142, -0.8039699792861938, -0.8235077857971191, -0.7845130562782288, -0.8142596483230591, -0.814099907875061, -0.730399489402771, -0.7850456833839417, -0.8762516379356384, -0.8431680202484131, -0.8175063133239746, -0.8677414059638977, -0.8454587459564209, -0.7819802761077881, -0.8430535197257996, -0.8403469920158386, -0.7940506935119629, -0.7716377973556519, -0.7850652933120728, -0.7730627059936523, -0.8349949717521667, -0.821704089641571, -0.806896448135376, -0.7988864183425903, -0.7246354818344116, -0.7737891674041748, -0.8367818593978882, -0.7916274070739746, -0.8719208836555481, -0.7774159908294678]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.7732011079788208, -0.7469128370285034, -0.7827270030975342, -0.7366390228271484, -0.7726619243621826, -0.7949525117874146, -0.7648993134498596, -0.7522879242897034, -0.807181715965271, -0.7855048775672913, -0.749390721321106, -0.7399556636810303, -0.8687833547592163, -0.8231596350669861, -0.8517193794250488, -0.8483613729476929, -0.8443475961685181, -0.8515166640281677, -0.8283699750900269, -0.8209267854690552, -0.8595279455184937, -0.8541994094848633, -0.8444649577140808, -0.8814698457717896, -0.8326705694198608, -0.7540907859802246, -0.8056513071060181, -0.8386071920394897, -0.7492994666099548, -0.8552957773208618, -0.7917417287826538, -0.7924103140830994, -0.8638065457344055, -0.7914137840270996, -0.8118956685066223, -0.7963796257972717, -0.8330204486846924, -0.7603673338890076, -0.8262416124343872, -0.7897779941558838, -0.8504709005355835, -0.8077654242515564, -0.8363935947418213, -0.932975172996521, -0.9007325172424316, -0.8060610890388489, -0.8693187236785889, -0.8472453355789185]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
