conv_layer_no,dropout_rate,output,true_val,input
0,0.0,"[-0.9722086191177368, -0.9287459850311279, -0.9614976644515991, -1.0198428630828857, -1.0022056102752686, -1.0128978490829468, -1.111997365951538, -0.962132453918457, -1.0464318990707397, -1.0556529760360718, -0.9455229043960571, -0.9504878520965576, -1.126307487487793, -1.0885008573532104, -1.0931975841522217, -1.081341028213501, -1.115721583366394, -1.0396519899368286, -1.1622493267059326, -1.1045135259628296, -1.1104341745376587, -1.1401840448379517, -1.116672158241272, -1.114817500114441, -1.0321811437606812, -1.0802751779556274, -1.056176781654358, -1.0560187101364136, -1.0505543947219849, -1.0873942375183105, -1.0431652069091797, -1.02794349193573, -1.0592631101608276, -1.0553560256958008, -1.0195831060409546, -1.0612202882766724, -1.0437188148498535, -1.0252615213394165, -1.0674172639846802, -1.059356451034546, -0.9790607690811157, -1.034462332725525, -1.013524055480957, -1.0152970552444458, -1.039798378944397, -0.9765260219573975, -0.965006947517395, -1.012670874595642]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.8789565563201904, -1.0139437913894653, -0.9329012036323547, -0.9236094951629639, -1.0025917291641235, -0.9344258904457092, -1.0329347848892212, -0.9899632930755615, -0.959262490272522, -0.9643217921257019, -1.0414304733276367, -1.0269030332565308, -1.074262022972107, -1.0863568782806396, -0.9910022020339966, -1.1177709102630615, -1.0724233388900757, -1.0650510787963867, -1.1236906051635742, -1.0904701948165894, -1.1400680541992188, -1.0894871950149536, -1.0885831117630005, -1.099648356437683, -1.048069953918457, -1.0029473304748535, -1.1106630563735962, -1.0376709699630737, -1.0979394912719727, -1.0551342964172363, -1.0285210609436035, -1.0407811403274536, -0.9779452085494995, -1.009319543838501, -1.0172626972198486, -1.0380572080612183, -1.0787173509597778, -1.1247478723526, -1.018799901008606, -1.0583912134170532, -1.0376478433609009, -0.9901312589645386, -0.9542288184165955, -0.9848605394363403, -1.0429303646087646, -0.9952279329299927, -1.0341397523880005, -1.0423978567123413]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.9873373508453369, -0.9374096989631653, -0.9216281175613403, -0.984655499458313, -0.9935615062713623, -0.9905117750167847, -0.9945814609527588, -1.018595814704895, -1.009017825126648, -1.0360769033432007, -1.0502978563308716, -1.0343579053878784, -1.1701818704605103, -1.1233237981796265, -1.0704697370529175, -1.1243488788604736, -1.1118977069854736, -1.0974863767623901, -1.1242605447769165, -1.116593599319458, -1.128854751586914, -1.204344391822815, -1.163530945777893, -1.1630829572677612, -1.125419020652771, -1.1764914989471436, -1.1103063821792603, -1.1124464273452759, -1.057466983795166, -1.0898081064224243, -1.0625544786453247, -1.021246075630188, -1.0729740858078003, -1.10698401927948, -1.0457674264907837, -1.05562162399292, -1.073490023612976, -1.0746322870254517, -1.0660303831100464, -1.0814162492752075, -1.09001624584198, -1.0800148248672485, -1.0853327512741089, -1.0747727155685425, -1.0627379417419434, -1.099317193031311, -1.022530198097229, -1.039817452430725]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.9295253753662109, -0.9511889219284058, -0.9848340749740601, -0.9897032976150513, -0.9313449859619141, -0.9463038444519043, -1.0014418363571167, -1.0185542106628418, -0.9897493124008179, -1.0467497110366821, -0.9326471090316772, -1.0247044563293457, -1.0984821319580078, -1.0790385007858276, -1.0849310159683228, -1.1339951753616333, -1.112860083580017, -1.089590072631836, -1.121656060218811, -1.124482274055481, -1.0781774520874023, -1.0771113634109497, -1.0882564783096313, -1.1579078435897827, -1.1275430917739868, -1.1311519145965576, -1.0594919919967651, -1.0588911771774292, -1.074639081954956, -1.066693663597107, -1.1042842864990234, -1.1066654920578003, -1.0905684232711792, -1.0545974969863892, -1.0104438066482544, -1.102502703666687, -1.073886752128601, -1.0692189931869507, -1.0535272359848022, -1.0471712350845337, -0.9680711030960083, -1.0650309324264526, -1.057787537574768, -1.0874865055084229, -1.0278853178024292, -1.0234283208847046, -1.0398750305175781, -1.007586121559143]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.9284611940383911, -0.902225136756897, -0.9030764102935791, -0.924044668674469, -0.957964301109314, -0.9063160419464111, -0.9573081731796265, -0.9263305068016052, -0.9848928451538086, -0.9856822490692139, -0.9911412000656128, -0.9430772662162781, -0.9830329418182373, -0.9951311349868774, -0.9343862533569336, -0.9640957713127136, -1.033643364906311, -1.0413955450057983, -1.048525333404541, -1.0544426441192627, -1.0769217014312744, -1.0722750425338745, -1.0164023637771606, -1.0796630382537842, -1.077819585800171, -1.0751570463180542, -1.0508893728256226, -1.0140525102615356, -1.0591802597045898, -0.972464919090271, -1.0006731748580933, -1.0085386037826538, -0.9903920888900757, -1.0099798440933228, -1.041171669960022, -1.0086778402328491, -1.0032083988189697, -1.007332444190979, -0.9476115703582764, -0.9808000326156616, -1.0075632333755493, -0.9980148077011108, -0.9639666080474854, -0.93523108959198, -0.9695128202438354, -0.9403325915336609, -0.9968348741531372, -0.9995640516281128]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-1.0083106756210327, -0.9804779291152954, -0.9917036294937134, -1.066461443901062, -1.020225167274475, -1.0072238445281982, -1.0933923721313477, -1.063963532447815, -1.0602201223373413, -1.1447103023529053, -1.0418771505355835, -1.0763996839523315, -1.1380592584609985, -1.2032359838485718, -1.1428478956222534, -1.1553961038589478, -1.2030977010726929, -1.1094386577606201, -1.19663667678833, -1.1697304248809814, -1.2077444791793823, -1.1503340005874634, -1.1725486516952515, -1.1727988719940186, -1.1069669723510742, -1.1201246976852417, -1.1585900783538818, -1.0908561944961548, -1.1309168338775635, -1.166800618171692, -1.1373690366744995, -1.1242351531982422, -1.0797573328018188, -1.0717746019363403, -1.0918030738830566, -1.105143427848816, -1.0941085815429688, -1.1136995553970337, -1.0579649209976196, -1.1173628568649292, -1.0407278537750244, -1.1167508363723755, -1.064790964126587, -1.0229910612106323, -1.0728598833084106, -1.081942081451416, -1.0697059631347656, -1.0909427404403687]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.9361587166786194, -0.9446473717689514, -0.9590054750442505, -0.9806505441665649, -1.0179065465927124, -0.9952270984649658, -0.9483556747436523, -0.9523273706436157, -1.0151221752166748, -0.9930834770202637, -1.0287530422210693, -1.0715988874435425, -1.1350816488265991, -1.1471742391586304, -1.0812972784042358, -1.1269491910934448, -1.0894652605056763, -1.139251708984375, -1.1499863862991333, -1.076637625694275, -1.1007708311080933, -1.1426893472671509, -1.1342986822128296, -1.1493607759475708, -1.0092142820358276, -1.1046369075775146, -1.0980334281921387, -1.0386451482772827, -1.0713456869125366, -1.1005911827087402, -1.0406349897384644, -1.0274217128753662, -0.9977091550827026, -1.0300570726394653, -0.9951330423355103, -0.9712650775909424, -1.0425729751586914, -1.0953482389450073, -1.0030686855316162, -1.0334135293960571, -1.0995254516601562, -1.0715121030807495, -0.9993919134140015, -1.0354317426681519, -1.0395978689193726, -1.0126268863677979, -0.9830248355865479, -0.9753259420394897]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.8504292964935303, -0.9034420847892761, -0.9638684391975403, -0.8876750469207764, -0.9181281328201294, -0.8772485852241516, -0.9483602046966553, -0.9272235035896301, -0.9076988697052002, -0.9343600869178772, -0.8864595890045166, -0.9395874738693237, -1.0047041177749634, -1.0323551893234253, -1.0968104600906372, -1.0049413442611694, -1.0778167247772217, -1.044325828552246, -1.0478136539459229, -1.0845049619674683, -1.048984408378601, -1.0493391752243042, -1.0983799695968628, -1.0768752098083496, -1.0249942541122437, -0.9941400289535522, -1.0004185438156128, -1.0396004915237427, -1.0271466970443726, -1.0247489213943481, -0.9931420087814331, -0.9538763761520386, -0.9835096597671509, -1.0057090520858765, -1.0366334915161133, -1.0138860940933228, -1.0385679006576538, -1.0110455751419067, -0.9714888334274292, -0.9972995519638062, -0.9508687257766724, -0.9669079184532166, -0.9778157472610474, -0.9678199291229248, -0.9977771043777466, -0.9596028923988342, -1.0208489894866943, -0.9778441190719604]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-0.941989541053772, -0.9329962730407715, -0.8993222713470459, -0.9820698499679565, -0.9521685838699341, -1.023209810256958, -0.9739886522293091, -0.9576764106750488, -1.0003468990325928, -1.0245580673217773, -0.9605075716972351, -0.9843116998672485, -1.1407331228256226, -1.0062755346298218, -1.0405857563018799, -1.069898009300232, -1.111843228340149, -1.0657720565795898, -1.1337904930114746, -1.058717131614685, -1.117573618888855, -1.1071189641952515, -1.1622275114059448, -1.101101040840149, -1.0885720252990723, -1.0701656341552734, -1.080534815788269, -1.065280556678772, -1.0492018461227417, -1.0558645725250244, -1.05508553981781, -0.9959443807601929, -1.053045630455017, -1.0092649459838867, -0.9505349397659302, -1.005722999572754, -1.0298547744750977, -1.0339058637619019, -1.043237328529358, -1.0351136922836304, -1.0539146661758423, -1.04341459274292, -1.0029054880142212, -0.9870607852935791, -0.9408959746360779, -0.9955219030380249, -0.9671016931533813, -0.9918783903121948]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
0,0.0,"[-1.0066325664520264, -1.0211430788040161, -1.0144306421279907, -0.9982261657714844, -0.9944131374359131, -0.99341881275177, -1.0511733293533325, -1.0562301874160767, -1.052371859550476, -1.0267871618270874, -1.0540634393692017, -1.1095465421676636, -1.1170755624771118, -1.1335140466690063, -1.181350588798523, -1.116753339767456, -1.1002898216247559, -1.1482092142105103, -1.1736336946487427, -1.1925605535507202, -1.113653302192688, -1.170859694480896, -1.1782448291778564, -1.2079182863235474, -1.1154032945632935, -1.1022344827651978, -1.1268659830093384, -1.0585194826126099, -1.0893250703811646, -1.0882649421691895, -1.0967979431152344, -1.1101387739181519, -1.0652549266815186, -1.0899959802627563, -1.070335030555725, -1.1354151964187622, -1.1507996320724487, -1.1285936832427979, -1.092090368270874, -1.1598396301269531, -1.1316019296646118, -1.0822926759719849, -1.0607293844223022, -1.10305917263031, -1.1093147993087769, -1.03177011013031, -1.0673043727874756, -1.0886080265045166]","[-0.8623045682907104, -0.8853067755699158, -0.8853067755699158, -0.8929378390312195, -0.8699355721473694, -0.831562340259552, -0.8623045682907104, -0.8239312171936035, -0.831562340259552, -0.8085600733757019, -0.8239312171936035, -0.831562340259552, -0.8775666952133179, -0.8775666952133179, -0.9159401059150696, -0.9313111901283264, -0.9159401059150696, -0.8929378390312195, -0.8853067755699158, -0.8775666952133179, -0.8929378390312195, -0.8929378390312195, -0.9159401059150696, -0.9235711097717285, -0.9005688428878784, -0.8929378390312195, -0.9159401059150696, -0.9005688428878784, -0.9005688428878784, -0.8775666952133179, -0.8699355721473694, -0.8393024206161499, -0.8393024206161499, -0.8775666952133179, -0.8623045682907104, -0.8699355721473694, -0.8393024206161499, -0.8699355721473694, -0.9159401059150696, -0.8929378390312195, -0.8085600733757019, -0.7931889295578003, -0.800929069519043, -0.8085600733757019, -0.7931889295578003, -0.7549246549606323, -0.7625556588172913, -0.7089202404022217]",1
