conv_layer_no,dropout_rate,output,true_val,input
0,0.0,-0.9006332159042358,-0.8853067755699158,1
0,0.0,-0.896615743637085,-0.8853067755699158,1
0,0.0,-0.8696717619895935,-0.8853067755699158,1
0,0.0,-0.8492029905319214,-0.8853067755699158,1
0,0.0,-0.880156397819519,-0.8853067755699158,1
0,0.0,-0.9091736078262328,-0.8853067755699158,1
0,0.0,-0.9060138463974,-0.8853067755699158,1
0,0.0,-0.8970532417297363,-0.8853067755699158,1
0,0.0,-0.8991356492042542,-0.8853067755699158,1
0,0.0,-0.8745477199554443,-0.8853067755699158,1
0,0.0,-0.8836914300918579,-0.8853067755699158,1
0,0.0,-0.8921643495559692,-0.8853067755699158,1
0,0.0,-0.8988044261932373,-0.8853067755699158,1
0,0.0,-0.8998233675956726,-0.8853067755699158,1
0,0.0,-0.8864625692367554,-0.8853067755699158,1
0,0.0,-0.890856146812439,-0.8853067755699158,1
0,0.0,-0.8859900236129761,-0.8853067755699158,1
0,0.0,-0.9383881092071532,-0.8853067755699158,1
0,0.0,-0.857212245464325,-0.8853067755699158,1
0,0.0,-0.8922649621963501,-0.8853067755699158,1
0,0.0,-0.8915464878082275,-0.8853067755699158,1
0,0.0,-0.93114972114563,-0.8853067755699158,1
0,0.0,-0.884886622428894,-0.8853067755699158,1
0,0.0,-0.8746395111083984,-0.8853067755699158,1
0,0.0,-0.9036970138549804,-0.8853067755699158,1
0,0.0,-0.9327830076217652,-0.8853067755699158,1
0,0.0,-0.8457728028297424,-0.8853067755699158,1
0,0.0,-0.8884115815162659,-0.8853067755699158,1
0,0.0,-0.8736693859100342,-0.8853067755699158,1
0,0.0,-0.838614821434021,-0.8853067755699158,1
0,0.0,-1.0045900344848633,-0.93894225358963,101
0,0.0,-0.950788140296936,-0.93894225358963,101
0,0.0,-0.940236747264862,-0.93894225358963,101
0,0.0,-0.9081552624702454,-0.93894225358963,101
0,0.0,-0.9238429069519044,-0.93894225358963,101
0,0.0,-0.965574026107788,-0.93894225358963,101
0,0.0,-0.9610804319381714,-0.93894225358963,101
0,0.0,-0.9658672213554382,-0.93894225358963,101
0,0.0,-0.9663364887237548,-0.93894225358963,101
0,0.0,-0.9665666818618774,-0.93894225358963,101
0,0.0,-0.9587332010269164,-0.93894225358963,101
0,0.0,-0.9606295824050904,-0.93894225358963,101
0,0.0,-0.867192268371582,-0.93894225358963,101
0,0.0,-0.9602168202400208,-0.93894225358963,101
0,0.0,-0.9778949022293092,-0.93894225358963,101
0,0.0,-0.9665147066116332,-0.93894225358963,101
0,0.0,-0.93709135055542,-0.93894225358963,101
0,0.0,-0.9313740134239196,-0.93894225358963,101
0,0.0,-0.936872124671936,-0.93894225358963,101
0,0.0,-0.956449031829834,-0.93894225358963,101
0,0.0,-0.914071559906006,-0.93894225358963,101
0,0.0,-0.9013831615447998,-0.93894225358963,101
0,0.0,-0.9574393033981324,-0.93894225358963,101
0,0.0,-0.9494217038154602,-0.93894225358963,101
0,0.0,-0.9665459990501404,-0.93894225358963,101
0,0.0,-0.9275058507919312,-0.93894225358963,101
0,0.0,-0.9635575413703918,-0.93894225358963,101
0,0.0,-0.9450582265853882,-0.93894225358963,101
0,0.0,-1.0000529289245603,-0.93894225358963,101
0,0.0,-0.9759517908096312,-0.93894225358963,101
0,0.0,-0.8624228239059448,-0.8623045682907104,201
0,0.0,-0.8601735830307007,-0.8623045682907104,201
0,0.0,-0.8909423351287842,-0.8623045682907104,201
0,0.0,-0.8774585723876953,-0.8623045682907104,201
0,0.0,-0.9104220867156982,-0.8623045682907104,201
0,0.0,-0.8446605205535889,-0.8623045682907104,201
0,0.0,-0.8455015420913696,-0.8623045682907104,201
0,0.0,-0.8988267183303833,-0.8623045682907104,201
0,0.0,-0.8496716022491455,-0.8623045682907104,201
0,0.0,-0.8553480505943298,-0.8623045682907104,201
0,0.0,-0.8493601083755493,-0.8623045682907104,201
0,0.0,-0.8765081167221069,-0.8623045682907104,201
0,0.0,-0.9309915900230408,-0.8623045682907104,201
0,0.0,-0.8597020506858826,-0.8623045682907104,201
0,0.0,-0.8748306035995483,-0.8623045682907104,201
0,0.0,-0.8813358545303345,-0.8623045682907104,201
0,0.0,-0.8227651119232178,-0.8623045682907104,201
0,0.0,-0.8453753590583801,-0.8623045682907104,201
0,0.0,-0.8668553829193115,-0.8623045682907104,201
0,0.0,-0.8838196992874146,-0.8623045682907104,201
0,0.0,-0.8931401968002319,-0.8623045682907104,201
0,0.0,-0.8774164915084839,-0.8623045682907104,201
0,0.0,-0.8476846218109131,-0.8623045682907104,201
0,0.0,-0.917768120765686,-0.8623045682907104,201
