conv_layer_no,dropout_rate,output,true_val,input
0,0,-0.8970811367034912,-0.8853067755699158,1
0,0,-0.8981334567070007,-0.8853067755699158,1
0,0,-0.8973193168640137,-0.8853067755699158,1
0,0,-0.8825796246528625,-0.8853067755699158,1
0,0,-0.8920016288757324,-0.8853067755699158,1
0,0,-0.8844361305236816,-0.8853067755699158,1
0,0,-0.8968591690063477,-0.8853067755699158,1
0,0,-0.8860223889350891,-0.8853067755699158,1
0,0,-0.8936065435409546,-0.8853067755699158,1
0,0,-0.8990073204040527,-0.8853067755699158,1
0,0,-0.8923044204711914,-0.8853067755699158,1
0,0,-0.8855240941047668,-0.8853067755699158,1
0,0,-0.8874470591545105,-0.8853067755699158,1
0,0,-0.8957901000976562,-0.8853067755699158,1
0,0,-0.8973912000656128,-0.8853067755699158,1
0,0,-0.8979014754295349,-0.8853067755699158,1
0,0,-0.8983897566795349,-0.8853067755699158,1
0,0,-0.9000608325004578,-0.8853067755699158,1
0,0,-0.8941218256950378,-0.8853067755699158,1
0,0,-0.895842432975769,-0.8853067755699158,1
0,0,-0.8928102254867554,-0.8853067755699158,1
0,0,-0.8945873379707336,-0.8853067755699158,1
0,0,-0.8883677124977112,-0.8853067755699158,1
0,0,-0.8983163237571716,-0.8853067755699158,1
0,0,-0.8890406489372253,-0.8853067755699158,1
0,0,-0.8956985473632812,-0.8853067755699158,1
0,0,-0.8867858648300171,-0.8853067755699158,1
0,0,-0.8919731974601746,-0.8853067755699158,1
0,0,-0.8930827379226685,-0.8853067755699158,1
0,0,-0.8928546905517578,-0.8853067755699158,1
0,0,-0.9293490052223206,-0.93894225358963,101
0,0,-0.9310259222984314,-0.93894225358963,101
0,0,-0.923933744430542,-0.93894225358963,101
0,0,-0.932653784751892,-0.93894225358963,101
0,0,-0.920812964439392,-0.93894225358963,101
0,0,-0.928092896938324,-0.93894225358963,101
0,0,-0.9321638345718384,-0.93894225358963,101
0,0,-0.9276139736175536,-0.93894225358963,101
0,0,-0.9427474737167358,-0.93894225358963,101
0,0,-0.927005171775818,-0.93894225358963,101
0,0,-0.9270821213722228,-0.93894225358963,101
0,0,-0.9287825226783752,-0.93894225358963,101
0,0,-0.932084023952484,-0.93894225358963,101
0,0,-0.930638313293457,-0.93894225358963,101
0,0,-0.9249563813209534,-0.93894225358963,101
0,0,-0.9317537546157836,-0.93894225358963,101
0,0,-0.9294489622116088,-0.93894225358963,101
0,0,-0.9347901940345764,-0.93894225358963,101
0,0,-0.9368029236793518,-0.93894225358963,101
0,0,-0.9244293570518494,-0.93894225358963,101
0,0,-0.9282411336898804,-0.93894225358963,101
0,0,-0.927132248878479,-0.93894225358963,101
0,0,-0.9293198585510254,-0.93894225358963,101
0,0,-0.9327144622802734,-0.93894225358963,101
0,0,-0.9306765794754028,-0.93894225358963,101
0,0,-0.9274956583976746,-0.93894225358963,101
0,0,-0.929169774055481,-0.93894225358963,101
0,0,-0.9239880442619324,-0.93894225358963,101
0,0,-0.9297653436660768,-0.93894225358963,101
0,0,-0.9264252185821532,-0.93894225358963,101
0,0,-0.8571683764457703,-0.8623045682907104,201
0,0,-0.8510035276412964,-0.8623045682907104,201
0,0,-0.8494343161582947,-0.8623045682907104,201
0,0,-0.8517177104949951,-0.8623045682907104,201
0,0,-0.8550629019737244,-0.8623045682907104,201
0,0,-0.855441689491272,-0.8623045682907104,201
0,0,-0.8508923649787903,-0.8623045682907104,201
0,0,-0.85822993516922,-0.8623045682907104,201
0,0,-0.8581419587135315,-0.8623045682907104,201
0,0,-0.8565168976783752,-0.8623045682907104,201
0,0,-0.8489757180213928,-0.8623045682907104,201
0,0,-0.8533819913864136,-0.8623045682907104,201
0,0,-0.8493432402610779,-0.8623045682907104,201
0,0,-0.8488578796386719,-0.8623045682907104,201
0,0,-0.8472154140472412,-0.8623045682907104,201
0,0,-0.8559525012969971,-0.8623045682907104,201
0,0,-0.854547917842865,-0.8623045682907104,201
0,0,-0.8595297336578369,-0.8623045682907104,201
0,0,-0.8500509858131409,-0.8623045682907104,201
0,0,-0.8534995913505554,-0.8623045682907104,201
0,0,-0.8428552150726318,-0.8623045682907104,201
0,0,-0.8466174602508545,-0.8623045682907104,201
0,0,-0.8594011068344116,-0.8623045682907104,201
0,0,-0.8457311391830444,-0.8623045682907104,201
0,0,-0.849933385848999,-0.8623045682907104,201
0,0,-0.8459793329238892,-0.8623045682907104,201
0,0,-0.8565693497657776,-0.8623045682907104,201
0,0,-0.8560391068458557,-0.8623045682907104,201
0,0,-0.85918128490448,-0.8623045682907104,201
0,0,-0.8495576977729797,-0.8623045682907104,201
0,0,-0.6812353730201721,-0.6321735382080078,301
0,0,-0.68402498960495,-0.6321735382080078,301
0,0,-0.6800243258476257,-0.6321735382080078,301
0,0,-0.6886098980903625,-0.6321735382080078,301
0,0,-0.6778547167778015,-0.6321735382080078,301
0,0,-0.6864928007125854,-0.6321735382080078,301
0,0,-0.6740896701812744,-0.6321735382080078,301
0,0,-0.6826750636100769,-0.6321735382080078,301
0,0,-0.6718093156814575,-0.6321735382080078,301
0,0,-0.6800687909126282,-0.6321735382080078,301
0,0,-0.6718906760215759,-0.6321735382080078,301
0,0,-0.685768723487854,-0.6321735382080078,301
0,0,-0.6806910634040833,-0.6321735382080078,301
0,0,-0.6775506734848022,-0.6321735382080078,301
0,0,-0.6697072386741638,-0.6321735382080078,301
0,0,-0.680818498134613,-0.6321735382080078,301
0,0,-0.680853545665741,-0.6321735382080078,301
0,0,-0.6866866946220398,-0.6321735382080078,301
0,0,-0.6750341057777405,-0.6321735382080078,301
0,0,-0.6713641881942749,-0.6321735382080078,301
0,0,-0.6867517828941345,-0.6321735382080078,301
0,0,-0.681687593460083,-0.6321735382080078,301
0,0,-0.669668436050415,-0.6321735382080078,301
0,0,-0.6853905320167542,-0.6321735382080078,301
0,0,-0.6830883026123047,-0.6321735382080078,301
0,0,-0.6800125241279602,-0.6321735382080078,301
0,0,-0.6767188906669617,-0.6321735382080078,301
0,0,-0.6779070496559143,-0.6321735382080078,301
0,0,-0.6793765425682068,-0.6321735382080078,301
0,0,-0.6873667240142822,-0.6321735382080078,301
0,0,-0.8260771632194519,-0.7779268026351929,401
0,0,-0.8333284854888916,-0.7779268026351929,401
0,0,-0.8250492215156555,-0.7779268026351929,401
0,0,-0.8295914530754089,-0.7779268026351929,401
0,0,-0.8392415046691895,-0.7779268026351929,401
0,0,-0.8396511077880859,-0.7779268026351929,401
0,0,-0.8331445455551147,-0.7779268026351929,401
0,0,-0.8357371687889099,-0.7779268026351929,401
0,0,-0.8324586749076843,-0.7779268026351929,401
0,0,-0.8271132111549377,-0.7779268026351929,401
0,0,-0.8389836549758911,-0.7779268026351929,401
0,0,-0.834339439868927,-0.7779268026351929,401
0,0,-0.8309483528137207,-0.7779268026351929,401
0,0,-0.8304578065872192,-0.7779268026351929,401
0,0,-0.837898313999176,-0.7779268026351929,401
0,0,-0.8347508311271667,-0.7779268026351929,401
0,0,-0.8250768780708313,-0.7779268026351929,401
0,0,-0.8261021375656128,-0.7779268026351929,401
0,0,-0.8247272968292236,-0.7779268026351929,401
0,0,-0.8196528553962708,-0.7779268026351929,401
0,0,-0.8299236297607422,-0.7779268026351929,401
0,0,-0.838301420211792,-0.7779268026351929,401
0,0,-0.8382286429405212,-0.7779268026351929,401
0,0,-0.8374958634376526,-0.7779268026351929,401
0,0,-0.8374199867248535,-0.7779268026351929,401
0,0,-0.8415818810462952,-0.7779268026351929,401
0,0,-0.833685040473938,-0.7779268026351929,401
0,0,-0.8261622786521912,-0.7779268026351929,401
0,0,-0.8337470889091492,-0.7779268026351929,401
0,0,-0.8337634205818176,-0.7779268026351929,401
0,0,-0.8152781128883362,-0.8545644879341125,501
0,0,-0.8147606253623962,-0.8545644879341125,501
0,0,-0.8076028823852539,-0.8545644879341125,501
0,0,-0.8144394755363464,-0.8545644879341125,501
0,0,-0.8215488195419312,-0.8545644879341125,501
0,0,-0.8019164204597473,-0.8545644879341125,501
0,0,-0.8105373978614807,-0.8545644879341125,501
0,0,-0.818072497844696,-0.8545644879341125,501
0,0,-0.8105599880218506,-0.8545644879341125,501
0,0,-0.8208351135253906,-0.8545644879341125,501
0,0,-0.8111143708229065,-0.8545644879341125,501
0,0,-0.8106083869934082,-0.8545644879341125,501
0,0,-0.811664342880249,-0.8545644879341125,501
0,0,-0.813109815120697,-0.8545644879341125,501
0,0,-0.8151932954788208,-0.8545644879341125,501
0,0,-0.8141996264457703,-0.8545644879341125,501
0,0,-0.8094173073768616,-0.8545644879341125,501
0,0,-0.7956187725067139,-0.8545644879341125,501
0,0,-0.8049613237380981,-0.8545644879341125,501
0,0,-0.815936803817749,-0.8545644879341125,501
0,0,-0.80547696352005,-0.8545644879341125,501
0,0,-0.8094063997268677,-0.8545644879341125,501
0,0,-0.8130001425743103,-0.8545644879341125,501
0,0,-0.8140581846237183,-0.8545644879341125,501
0,0,-0.8093665838241577,-0.8545644879341125,501
0,0,-0.8129385113716125,-0.8545644879341125,501
0,0,-0.8086206912994385,-0.8545644879341125,501
0,0,-0.8082669973373413,-0.8545644879341125,501
0,0,-0.8119919896125793,-0.8545644879341125,501
0,0,-0.8099464178085327,-0.8545644879341125,501
0,0,-1.1828501224517822,-1.2917152643203735,601
0,0,-1.1866334676742554,-1.2917152643203735,601
0,0,-1.180533766746521,-1.2917152643203735,601
0,0,-1.1817842721939087,-1.2917152643203735,601
0,0,-1.1773107051849363,-1.2917152643203735,601
0,0,-1.1898314952850342,-1.2917152643203735,601
0,0,-1.1818112134933472,-1.2917152643203735,601
0,0,-1.1825556755065918,-1.2917152643203735,601
0,0,-1.1778990030288696,-1.2917152643203735,601
0,0,-1.1839110851287842,-1.2917152643203735,601
0,0,-1.1772788763046265,-1.2917152643203735,601
0,0,-1.178683519363403,-1.2917152643203735,601
0,0,-1.1802655458450315,-1.2917152643203735,601
0,0,-1.1880375146865845,-1.2917152643203735,601
0,0,-1.186992645263672,-1.2917152643203735,601
0,0,-1.184223771095276,-1.2917152643203735,601
0,0,-1.1855502128601074,-1.2917152643203735,601
0,0,-1.1676204204559326,-1.2917152643203735,601
0,0,-1.1819151639938354,-1.2917152643203735,601
0,0,-1.170683979988098,-1.2917152643203735,601
0,0,-1.1901975870132446,-1.2917152643203735,601
0,0,-1.1836435794830322,-1.2917152643203735,601
0,0,-1.171151638031006,-1.2917152643203735,601
0,0,-1.1831300258636477,-1.2917152643203735,601
0,0,-1.181195616722107,-1.2917152643203735,601
0,0,-1.1724257469177246,-1.2917152643203735,601
0,0,-1.1827244758605957,-1.2917152643203735,601
0,0,-1.1775025129318235,-1.2917152643203735,601
0,0,-1.1785386800765991,-1.2917152643203735,601
0,0,-1.1836624145507812,-1.2917152643203735,601
0,0,-0.9875574111938475,-1.0003178119659424,701
0,0,-0.9775285720825196,-1.0003178119659424,701
0,0,-0.9954073429107666,-1.0003178119659424,701
0,0,-0.9828587770462036,-1.0003178119659424,701
0,0,-0.9812501668930054,-1.0003178119659424,701
0,0,-0.9824019074440002,-1.0003178119659424,701
0,0,-0.9868367910385132,-1.0003178119659424,701
0,0,-0.9798706769943236,-1.0003178119659424,701
0,0,-0.9823142290115356,-1.0003178119659424,701
0,0,-0.97273051738739,-1.0003178119659424,701
0,0,-0.978992521762848,-1.0003178119659424,701
0,0,-0.9816346764564514,-1.0003178119659424,701
0,0,-1.0000379085540771,-1.0003178119659424,701
0,0,-0.9832712411880492,-1.0003178119659424,701
0,0,-0.9930810928344728,-1.0003178119659424,701
0,0,-0.9780203104019164,-1.0003178119659424,701
0,0,-0.990801215171814,-1.0003178119659424,701
0,0,-0.990479588508606,-1.0003178119659424,701
0,0,-0.9894137382507324,-1.0003178119659424,701
0,0,-0.9899771213531494,-1.0003178119659424,701
0,0,-0.9837088584899902,-1.0003178119659424,701
0,0,-0.9821833968162536,-1.0003178119659424,701
0,0,-0.9878096580505372,-1.0003178119659424,701
0,0,-0.9825096130371094,-1.0003178119659424,701
0,0,-0.984792947769165,-1.0003178119659424,701
0,0,-0.9932794570922852,-1.0003178119659424,701
0,0,-0.9874669313430786,-1.0003178119659424,701
0,0,-0.9932327270507812,-1.0003178119659424,701
0,0,-0.9920518398284912,-1.0003178119659424,701
0,0,-0.9933395385742188,-1.0003178119659424,701
0,0,-0.7714597582817078,-0.7241823077201843,801
0,0,-0.7728978991508484,-0.7241823077201843,801
0,0,-0.7711430191993713,-0.7241823077201843,801
0,0,-0.7720251083374023,-0.7241823077201843,801
0,0,-0.7692206501960754,-0.7241823077201843,801
0,0,-0.770652174949646,-0.7241823077201843,801
0,0,-0.7773892879486084,-0.7241823077201843,801
0,0,-0.7745226621627808,-0.7241823077201843,801
0,0,-0.7702496647834778,-0.7241823077201843,801
0,0,-0.7745397090911865,-0.7241823077201843,801
0,0,-0.7618515491485596,-0.7241823077201843,801
0,0,-0.7721748352050781,-0.7241823077201843,801
