conv_layer_no,sigma,output,true_val,input
0,0,-0.8818634748458862,-0.8853067755699158,1
0,0,-0.8875818848609924,-0.8853067755699158,1
0,0,-0.888419508934021,-0.8853067755699158,1
0,0,-0.8952166438102722,-0.8853067755699158,1
0,0,-0.8974771499633789,-0.8853067755699158,1
0,0,-0.8928511738777161,-0.8853067755699158,1
0,0,-0.8966227173805237,-0.8853067755699158,1
0,0,-0.896435022354126,-0.8853067755699158,1
0,0,-0.9005916118621826,-0.8853067755699158,1
0,0,-0.8736498355865479,-0.8853067755699158,1
0,0,-0.8965771794319153,-0.8853067755699158,1
0,0,-0.8904460072517395,-0.8853067755699158,1
0,0,-0.8906065821647644,-0.8853067755699158,1
0,0,-0.9055978059768676,-0.8853067755699158,1
0,0,-0.8927046060562134,-0.8853067755699158,1
0,0,-0.8960081338882446,-0.8853067755699158,1
0,0,-0.905571699142456,-0.8853067755699158,1
0,0,-0.8993471264839172,-0.8853067755699158,1
0,0,-0.8783578872680664,-0.8853067755699158,1
0,0,-0.898740828037262,-0.8853067755699158,1
0,0,-0.8792811036109924,-0.8853067755699158,1
0,0,-0.8971183896064758,-0.8853067755699158,1
0,0,-0.9023081660270692,-0.8853067755699158,1
0,0,-0.9034716486930848,-0.8853067755699158,1
0,0,-0.8945953845977783,-0.8853067755699158,1
0,0,-0.8961939811706543,-0.8853067755699158,1
0,0,-0.8916356563568115,-0.8853067755699158,1
0,0,-0.8855879902839661,-0.8853067755699158,1
0,0,-0.8932936787605286,-0.8853067755699158,1
0,0,-0.9056733846664428,-0.8853067755699158,1
0,0,-0.922298789024353,-0.93894225358963,101
0,0,-0.9138134717941284,-0.93894225358963,101
0,0,-0.920033872127533,-0.93894225358963,101
0,0,-0.9206138849258424,-0.93894225358963,101
0,0,-0.9199619889259338,-0.93894225358963,101
0,0,-0.9168649315834044,-0.93894225358963,101
0,0,-0.916098654270172,-0.93894225358963,101
0,0,-0.9142672419548036,-0.93894225358963,101
0,0,-0.9145310521125792,-0.93894225358963,101
0,0,-0.918753445148468,-0.93894225358963,101
0,0,-0.9243789315223694,-0.93894225358963,101
0,0,-0.9178049564361572,-0.93894225358963,101
0,0,-0.9149577617645264,-0.93894225358963,101
0,0,-0.9209425449371338,-0.93894225358963,101
0,0,-0.916165292263031,-0.93894225358963,101
0,0,-0.9291608333587646,-0.93894225358963,101
0,0,-0.9182986617088318,-0.93894225358963,101
0,0,-0.926246702671051,-0.93894225358963,101
0,0,-0.9213127493858336,-0.93894225358963,101
0,0,-0.923742175102234,-0.93894225358963,101
0,0,-0.912807047367096,-0.93894225358963,101
0,0,-0.9228125810623168,-0.93894225358963,101
0,0,-0.9113275408744812,-0.93894225358963,101
0,0,-0.9283567667007446,-0.93894225358963,101
0,0,-0.9201494455337524,-0.93894225358963,101
0,0,-0.9160339832305908,-0.93894225358963,101
0,0,-0.9352118372917176,-0.93894225358963,101
0,0,-0.9154632687568665,-0.93894225358963,101
0,0,-0.9236564636230468,-0.93894225358963,101
0,0,-0.91860693693161,-0.93894225358963,101
0,0,-0.8355798125267029,-0.8623045682907104,201
0,0,-0.8223667144775391,-0.8623045682907104,201
0,0,-0.8404298424720764,-0.8623045682907104,201
0,0,-0.841742992401123,-0.8623045682907104,201
0,0,-0.8366994261741638,-0.8623045682907104,201
0,0,-0.8213552236557007,-0.8623045682907104,201
0,0,-0.832108199596405,-0.8623045682907104,201
0,0,-0.8369070291519165,-0.8623045682907104,201
0,0,-0.8399863243103027,-0.8623045682907104,201
0,0,-0.8390949368476868,-0.8623045682907104,201
0,0,-0.8345553278923035,-0.8623045682907104,201
0,0,-0.8464996814727783,-0.8623045682907104,201
0,0,-0.838597297668457,-0.8623045682907104,201
0,0,-0.831515908241272,-0.8623045682907104,201
0,0,-0.8441306948661804,-0.8623045682907104,201
0,0,-0.8425827026367188,-0.8623045682907104,201
0,0,-0.8361269235610962,-0.8623045682907104,201
0,0,-0.8360051512718201,-0.8623045682907104,201
0,0,-0.8399530053138733,-0.8623045682907104,201
0,0,-0.8361836075782776,-0.8623045682907104,201
0,0,-0.8381338715553284,-0.8623045682907104,201
0,0,-0.8398785591125488,-0.8623045682907104,201
0,0,-0.8337047696113586,-0.8623045682907104,201
0,0,-0.8483614325523376,-0.8623045682907104,201
0,0,-0.8396621942520142,-0.8623045682907104,201
0,0,-0.8409512042999268,-0.8623045682907104,201
0,0,-0.8278231024742126,-0.8623045682907104,201
0,0,-0.8384964466094971,-0.8623045682907104,201
0,0,-0.8348931074142456,-0.8623045682907104,201
0,0,-0.8433994650840759,-0.8623045682907104,201
0,0,-0.6650787591934204,-0.6321735382080078,301
0,0,-0.6639620661735535,-0.6321735382080078,301
0,0,-0.669845700263977,-0.6321735382080078,301
0,0,-0.6588029265403748,-0.6321735382080078,301
0,0,-0.6603440046310425,-0.6321735382080078,301
0,0,-0.6517139077186584,-0.6321735382080078,301
0,0,-0.6685532927513123,-0.6321735382080078,301
0,0,-0.6555659174919128,-0.6321735382080078,301
0,0,-0.6632595658302307,-0.6321735382080078,301
0,0,-0.6644283533096313,-0.6321735382080078,301
0,0,-0.6610482335090637,-0.6321735382080078,301
0,0,-0.6786149144172668,-0.6321735382080078,301
0,0,-0.6601644158363342,-0.6321735382080078,301
0,0,-0.6684508323669434,-0.6321735382080078,301
0,0,-0.6653256416320801,-0.6321735382080078,301
0,0,-0.6595730185508728,-0.6321735382080078,301
0,0,-0.6622892618179321,-0.6321735382080078,301
0,0,-0.6705292463302612,-0.6321735382080078,301
0,0,-0.6633096933364868,-0.6321735382080078,301
0,0,-0.6595257520675659,-0.6321735382080078,301
0,0,-0.6669473052024841,-0.6321735382080078,301
0,0,-0.6619359850883484,-0.6321735382080078,301
0,0,-0.6620053052902222,-0.6321735382080078,301
0,0,-0.6591700315475464,-0.6321735382080078,301
0,0,-0.669884979724884,-0.6321735382080078,301
0,0,-0.6691094040870667,-0.6321735382080078,301
0,0,-0.6579723358154297,-0.6321735382080078,301
0,0,-0.6550318002700806,-0.6321735382080078,301
0,0,-0.6659327149391174,-0.6321735382080078,301
0,0,-0.6646541357040405,-0.6321735382080078,301
0,0,-0.809869647026062,-0.7779268026351929,401
0,0,-0.8049581050872803,-0.7779268026351929,401
0,0,-0.8064702749252319,-0.7779268026351929,401
0,0,-0.8105686902999878,-0.7779268026351929,401
0,0,-0.8172162771224976,-0.7779268026351929,401
0,0,-0.8058700561523438,-0.7779268026351929,401
0,0,-0.7962406873703003,-0.7779268026351929,401
0,0,-0.8064988851547241,-0.7779268026351929,401
0,0,-0.8076158165931702,-0.7779268026351929,401
0,0,-0.8118818998336792,-0.7779268026351929,401
0,0,-0.8018932938575745,-0.7779268026351929,401
0,0,-0.8190085291862488,-0.7779268026351929,401
0,0,-0.8117900490760803,-0.7779268026351929,401
0,0,-0.8019418716430664,-0.7779268026351929,401
0,0,-0.7986546158790588,-0.7779268026351929,401
0,0,-0.7962254881858826,-0.7779268026351929,401
0,0,-0.799557089805603,-0.7779268026351929,401
0,0,-0.8145021200180054,-0.7779268026351929,401
0,0,-0.8135121464729309,-0.7779268026351929,401
0,0,-0.8016166090965271,-0.7779268026351929,401
0,0,-0.8159008622169495,-0.7779268026351929,401
0,0,-0.8061151504516602,-0.7779268026351929,401
0,0,-0.8033045530319214,-0.7779268026351929,401
0,0,-0.7982194423675537,-0.7779268026351929,401
0,0,-0.8025148510932922,-0.7779268026351929,401
0,0,-0.8144592046737671,-0.7779268026351929,401
0,0,-0.8169568777084351,-0.7779268026351929,401
0,0,-0.8003111481666565,-0.7779268026351929,401
0,0,-0.8096956014633179,-0.7779268026351929,401
0,0,-0.8068323731422424,-0.7779268026351929,401
0,0,-0.7915600538253784,-0.8545644879341125,501
0,0,-0.7850693464279175,-0.8545644879341125,501
0,0,-0.7862496376037598,-0.8545644879341125,501
0,0,-0.7787191271781921,-0.8545644879341125,501
0,0,-0.7825417518615723,-0.8545644879341125,501
0,0,-0.7825180292129517,-0.8545644879341125,501
0,0,-0.7811887264251709,-0.8545644879341125,501
0,0,-0.7818045616149902,-0.8545644879341125,501
0,0,-0.7905185222625732,-0.8545644879341125,501
0,0,-0.7853938341140747,-0.8545644879341125,501
0,0,-0.7894394993782043,-0.8545644879341125,501
0,0,-0.786989688873291,-0.8545644879341125,501
0,0,-0.7868403792381287,-0.8545644879341125,501
0,0,-0.7911020517349243,-0.8545644879341125,501
0,0,-0.7931857705116272,-0.8545644879341125,501
0,0,-0.7844610810279846,-0.8545644879341125,501
0,0,-0.7787341475486755,-0.8545644879341125,501
0,0,-0.779183030128479,-0.8545644879341125,501
0,0,-0.7911105155944824,-0.8545644879341125,501
0,0,-0.7844992280006409,-0.8545644879341125,501
0,0,-0.7895589470863342,-0.8545644879341125,501
0,0,-0.7832475304603577,-0.8545644879341125,501
0,0,-0.7842797040939331,-0.8545644879341125,501
0,0,-0.7814671993255615,-0.8545644879341125,501
0,0,-0.7786288857460022,-0.8545644879341125,501
0,0,-0.7886189222335815,-0.8545644879341125,501
0,0,-0.7863731384277344,-0.8545644879341125,501
0,0,-0.7943268418312073,-0.8545644879341125,501
0,0,-0.7863425612449646,-0.8545644879341125,501
0,0,-0.7972055673599243,-0.8545644879341125,501
0,0,-1.1611981391906738,-1.2917152643203735,601
0,0,-1.1639671325683594,-1.2917152643203735,601
0,0,-1.157371997833252,-1.2917152643203735,601
0,0,-1.1793382167816162,-1.2917152643203735,601
0,0,-1.1699578762054443,-1.2917152643203735,601
0,0,-1.1661300659179688,-1.2917152643203735,601
0,0,-1.15349543094635,-1.2917152643203735,601
0,0,-1.171174168586731,-1.2917152643203735,601
0,0,-1.1676944494247437,-1.2917152643203735,601
0,0,-1.1644142866134644,-1.2917152643203735,601
0,0,-1.1469578742980957,-1.2917152643203735,601
0,0,-1.1446261405944824,-1.2917152643203735,601
0,0,-1.1591465473175049,-1.2917152643203735,601
0,0,-1.1547985076904297,-1.2917152643203735,601
0,0,-1.1548670530319214,-1.2917152643203735,601
0,0,-1.162324070930481,-1.2917152643203735,601
0,0,-1.154219150543213,-1.2917152643203735,601
0,0,-1.1571495532989502,-1.2917152643203735,601
0,0,-1.1579382419586182,-1.2917152643203735,601
0,0,-1.1644831895828247,-1.2917152643203735,601
0,0,-1.155199646949768,-1.2917152643203735,601
0,0,-1.1525154113769531,-1.2917152643203735,601
0,0,-1.1684694290161133,-1.2917152643203735,601
0,0,-1.1655752658843994,-1.2917152643203735,601
0,0,-1.1791177988052368,-1.2917152643203735,601
0,0,-1.168929934501648,-1.2917152643203735,601
0,0,-1.165680766105652,-1.2917152643203735,601
0,0,-1.152807354927063,-1.2917152643203735,601
0,0,-1.1611613035202026,-1.2917152643203735,601
0,0,-1.158633828163147,-1.2917152643203735,601
0,0,-0.991247057914734,-1.0003178119659424,701
0,0,-0.9998414516448976,-1.0003178119659424,701
0,0,-1.0016870498657229,-1.0003178119659424,701
0,0,-0.9950714111328124,-1.0003178119659424,701
0,0,-0.9911985397338868,-1.0003178119659424,701
0,0,-0.9913803339004515,-1.0003178119659424,701
0,0,-0.9826101064682008,-1.0003178119659424,701
0,0,-0.9811801910400392,-1.0003178119659424,701
0,0,-0.9985615015029908,-1.0003178119659424,701
0,0,-0.99857759475708,-1.0003178119659424,701
0,0,-0.9975688457489014,-1.0003178119659424,701
0,0,-0.988816738128662,-1.0003178119659424,701
0,0,-1.0010141134262085,-1.0003178119659424,701
0,0,-0.9985020160675048,-1.0003178119659424,701
0,0,-0.9897891283035278,-1.0003178119659424,701
0,0,-0.9930511713027954,-1.0003178119659424,701
0,0,-1.000029683113098,-1.0003178119659424,701
0,0,-0.9982117414474488,-1.0003178119659424,701
0,0,-0.9955155849456788,-1.0003178119659424,701
0,0,-0.996146559715271,-1.0003178119659424,701
0,0,-0.9945007562637328,-1.0003178119659424,701
0,0,-0.9828637838363647,-1.0003178119659424,701
0,0,-1.0058560371398926,-1.0003178119659424,701
0,0,-0.9837559461593628,-1.0003178119659424,701
0,0,-0.9941890239715576,-1.0003178119659424,701
0,0,-1.0022757053375244,-1.0003178119659424,701
0,0,-0.9881030321121216,-1.0003178119659424,701
0,0,-0.997859001159668,-1.0003178119659424,701
0,0,-0.9986070394515992,-1.0003178119659424,701
0,0,-0.9845099449157716,-1.0003178119659424,701
0,0,-0.7459211349487305,-0.7241823077201843,801
0,0,-0.7344435453414917,-0.7241823077201843,801
0,0,-0.7400227785110474,-0.7241823077201843,801
0,0,-0.7407619953155518,-0.7241823077201843,801
0,0,-0.7434437274932861,-0.7241823077201843,801
0,0,-0.7367964386940002,-0.7241823077201843,801
0,0,-0.739012598991394,-0.7241823077201843,801
0,0,-0.7394871115684509,-0.7241823077201843,801
0,0,-0.7475301027297974,-0.7241823077201843,801
0,0,-0.7418636083602905,-0.7241823077201843,801
0,0,-0.7423032522201538,-0.7241823077201843,801
0,0,-0.7440139651298523,-0.7241823077201843,801
0,0,-0.7420869469642639,-0.7241823077201843,801
0,0,-0.7361226677894592,-0.7241823077201843,801
0,0,-0.7388574481010437,-0.7241823077201843,801
