conv_layer_no,dropout_rate,output,true_val,setting,input_range
0,0.5,"[-0.9159922, -0.83689225, -0.93691766, -0.8679002, -0.8686209, -0.97293305, -0.93548715, -0.98155534, -0.9180154, -0.8978261, -0.8764805, -0.9137054, -0.9627529, -0.9456537, -0.9950763, -0.9908499, -1.0076979, -1.0120494, -1.0345693, -0.90741944, -1.0119774, -1.0360155, -1.0508889, -1.000887]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.88787013, -0.87657493, -0.864279, -0.8676193, -0.92975, -0.8602584, -0.90354145, -0.900352, -0.94032496, -0.8889845, -0.9130239, -0.9666165, -0.96627825, -0.9810811, -1.0358946, -1.0806366, -0.9900926, -1.0283189, -0.99409187, -1.057962, -1.0439606, -0.9650227, -1.0247031, -0.9966614]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.9186214, -0.9281174, -0.9396709, -0.90673405, -0.8833626, -0.9080166, -0.88904166, -0.90031815, -0.94517434, -0.9097991, -0.95993805, -0.93185395, -0.9848604, -0.93783313, -0.9713549, -1.0455811, -0.9492686, -1.004, -1.0170301, -1.04072, -1.0319239, -1.014327, -1.0461943, -0.96697605]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.88495487, -0.8623977, -0.84697604, -0.87617034, -0.8432977, -0.88950825, -0.8827535, -0.87139434, -0.87219214, -0.8962134, -0.9556561, -0.8839444, -0.9487824, -0.9741275, -0.8902654, -0.9662932, -0.9442564, -1.0168012, -0.985867, -0.99701333, -0.95823514, -0.9794835, -0.94410324, -0.9910786]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.8565615, -0.7851021, -0.7868032, -0.846784, -0.87931776, -0.7615231, -0.89410603, -0.9101528, -0.94785225, -0.95470893, -0.92039067, -0.96913534, -1.0098796, -0.91663074, -0.94465643, -0.94566596, -0.9994824, -0.97021663, -1.0445584, -1.0065197, -1.0220705, -1.0112562, -0.96019816, -1.0116545]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.8230171, -0.8519741, -0.88576, -0.91651386, -0.87528306, -0.915977, -0.9191973, -0.8703493, -0.937521, -0.9165281, -0.917608, -0.98367494, -0.9785917, -0.99907166, -0.98769635, -0.98152155, -1.0270246, -1.0153223, -1.0611818, -0.96657825, -1.0352322, -1.0007879, -1.034364, -0.94979787]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.82033604, -0.8234863, -0.92012435, -0.8700327, -0.8847333, -0.84972334, -0.849694, -0.8761939, -0.9801033, -0.9636572, -0.8799134, -0.9111802, -0.8617117, -0.93914944, -0.9725889, -0.9162096, -1.028335, -0.99165964, -0.99305105, -0.98806125, -1.0484669, -0.9844892, -0.9747075, -1.0136896]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.93414134, -0.88118786, -0.9135453, -0.79997283, -0.8800759, -0.8856878, -0.9456108, -0.9293629, -0.89335316, -0.9304507, -0.97360075, -1.00046, -0.9279888, -1.0212668, -0.9948005, -0.98724467, -0.97795594, -0.9877061, -0.98334557, -1.063155, -1.0701834, -1.0814182, -1.0587436, -0.9921542]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.89883226, -0.8954364, -0.8693838, -0.8070925, -0.8451453, -0.91701794, -0.93356025, -0.9335616, -0.95432276, -0.9386694, -0.95875865, -0.9721937, -0.9639608, -1.0176009, -1.0098244, -1.0007856, -1.0055468, -1.0048245, -0.9905945, -1.0060444, -1.0003524, -1.0798626, -1.0324348, -1.0072803]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.9455036, -0.88335747, -0.9119023, -0.89444953, -0.84391016, -0.89261436, -0.876413, -0.89784485, -0.9007869, -0.9724358, -0.9746097, -0.8953188, -0.9983887, -1.0132419, -0.9016593, -0.9799897, -1.0513517, -1.051066, -1.0823885, -1.087672, -0.9705526, -1.0155462, -0.9945758, -1.0225881]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.83461535, -0.8785028, -0.8884529, -0.96829945, -0.87308836, -0.9037866, -0.94171536, -0.9172507, -0.8830827, -0.95516646, -0.90917444, -0.97434205, -0.99638325, -1.0288985, -1.0169824, -1.0044053, -0.98844576, -0.94513905, -1.0315346, -1.0167316, -0.9585282, -1.0542315, -1.0262296, -1.0223197]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.9102448, -0.8696881, -0.87274545, -0.8414023, -0.8779127, -0.85438883, -0.866407, -0.9130893, -0.9249541, -0.8901561, -0.89890265, -0.9341943, -0.9317405, -0.95693713, -0.9757852, -0.93786556, -0.9502307, -0.9851203, -0.988212, -1.0143384, -0.9726047, -1.017759, -0.96245766, -1.0110728]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.9185252, -0.79008436, -0.77263904, -0.82514715, -0.8909248, -0.9056649, -0.92277944, -0.9262683, -0.86810195, -0.9391546, -0.86995924, -0.9516385, -0.9383822, -0.89889514, -0.9991906, -0.93954706, -0.9668379, -0.9289109, -1.0278587, -0.9866959, -1.0373193, -0.970216, -1.0125462, -0.9247874]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.95789194, -0.95555013, -0.88437974, -0.9841546, -0.95758224, -0.9331453, -0.9398826, -0.99151427, -0.9290601, -0.9700036, -0.9774046, -0.93443924, -0.99306095, -1.0409234, -1.0047044, -1.0614628, -1.035767, -0.95680445, -1.0283298, -1.0300919, -1.0265326, -1.0303948, -1.0276378, -1.0276104]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
0,0.5,"[-0.8357814, -0.8853298, -0.80855435, -0.8957868, -0.8638363, -0.89895594, -0.89480335, -0.9383297, -0.91755515, -0.8955408, -0.91288763, -0.9555114, -0.97704726, -1.0111923, -1.0030096, -1.0022604, -0.9742471, -0.94402516, -0.9877933, -1.0156306, -1.0006813, -1.0608099, -0.98271215, -1.0306435]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.5,"[0, 1]"
