conv_layer_no,dropout_rate,output,true_val,setting,input_range
0,0.1,"[-0.9034602, -0.862262, -0.89846814, -0.9130042, -0.75341517, -0.82336605, -0.8941438, -0.9123718, -0.92182857, -0.88073415, -0.87540555, -0.9131448, -0.84913826, -0.9416335, -0.9351146, -0.8340202, -0.8976106, -0.87790984, -0.8840533, -0.9104737, -0.96209115, -0.8794386, -0.9160861, -0.95911026]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.1,"[0, 1]"
0,0.1,"[-0.8769242, -0.9305501, -0.85689074, -0.9581338, -0.8013909, -0.88700974, -0.8581454, -0.9416987, -0.9108699, -0.90180767, -0.8972359, -0.8845091, -0.83863705, -0.8735646, -0.89484465, -0.94942844, -0.96362996, -0.93819875, -0.9314764, -0.83186024, -0.94972795, -0.8803297, -0.9252363, -0.92861104]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.1,"[0, 1]"
0,0.1,"[-0.9367114, -0.87649715, -0.815992, -0.7985947, -0.9306507, -0.8367701, -0.7807704, -0.8763602, -0.96440715, -0.8870587, -0.84358716, -0.8696639, -0.9001348, -0.92817235, -0.8505662, -0.8846708, -0.88989604, -0.89185655, -0.93911076, -0.85836554, -0.8922643, -0.9293104, -0.92719996, -0.88026196]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.1,"[0, 1]"
0,0.1,"[-0.88206834, -0.88676673, -0.9079831, -0.87636554, -0.94637173, -0.8946257, -0.82813627, -0.91723424, -0.85465807, -0.8498132, -0.8484731, -0.9227554, -0.9306322, -0.89690864, -0.90592533, -1.0362563, -0.9083086, -0.8246777, -0.9140427, -0.914115, -0.91465, -0.9654775, -0.88687783, -0.8519675]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.1,"[0, 1]"
0,0.1,"[-0.9744261, -0.9015332, -0.9345663, -0.79058796, -0.88877, -0.8437901, -0.8576721, -0.9587197, -0.8547942, -0.82998294, -0.9471307, -0.9621835, -0.9410919, -0.933248, -0.8735729, -0.8830122, -0.9021061, -0.9228883, -0.9196667, -0.8845351, -0.88481176, -0.91715395, -0.9543741, -0.895812]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.1,"[0, 1]"
0,0.1,"[-0.856085, -0.84357876, -0.8340448, -0.9242729, -0.8924279, -0.93349284, -0.89790463, -0.8303613, -0.90226495, -0.85032165, -0.90375566, -0.87044597, -0.82662535, -0.9411331, -0.8461885, -0.89034176, -0.93172807, -0.8672871, -0.8860194, -0.9070449, -0.91969985, -0.956196, -0.92222327, -0.86490184]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.1,"[0, 1]"
0,0.1,"[-0.90913963, -0.8953434, -0.839042, -0.85279125, -0.90801746, -0.9029747, -0.89609295, -0.9042089, -0.9184773, -0.9416359, -0.8644252, -0.93471575, -0.9231841, -0.8823307, -0.9282868, -0.8553959, -0.8659252, -0.913348, -0.9236801, -0.948054, -0.93042046, -0.96713954, -0.92974037, -0.88995713]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.1,"[0, 1]"
0,0.1,"[-0.90904355, -0.84681904, -0.82263845, -0.79161024, -0.8595478, -0.8324583, -0.8716125, -0.9259019, -0.9045767, -0.964723, -0.8721446, -0.9193094, -0.8898048, -0.84184444, -0.9093843, -0.9937037, -0.90190595, -0.8957364, -0.9842344, -0.90417135, -0.88436943, -0.9186193, -0.9799993, -0.89394015]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.1,"[0, 1]"
0,0.1,"[-0.9056273, -0.8166206, -0.84628844, -0.8404273, -0.85249126, -0.86118144, -0.86833584, -0.8642367, -0.90719813, -0.8469009, -0.824261, -0.8891272, -0.844323, -0.8419105, -0.8457405, -0.86548966, -0.88918704, -0.8829525, -0.8960058, -0.95314765, -0.8747719, -0.9037845, -0.9290202, -0.8818156]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.1,"[0, 1]"
0,0.1,"[-0.84609944, -0.9217622, -0.8874365, -0.9503574, -0.84604883, -0.92639554, -0.87692004, -0.95732415, -0.9018138, -0.94704264, -0.93267167, -0.92443603, -0.8774767, -0.903588, -0.9343444, -0.9251521, -0.8817002, -0.92355996, -0.93854344, -0.9839205, -0.9337852, -0.90043724, -0.9597141, -0.84609663]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_2_rate_0.1,"[0, 1]"
