conv_layer_no,dropout_rate,output,true_val,setting,input_range
0,0.1,"[-1.0333226, -1.1081598, -1.1005417, -1.0967457, -1.0514784, -1.0838449, -1.0558631, -1.070095, -1.0787253, -1.1029805, -1.0748734, -1.0598454, -1.0905728, -1.1134112, -1.1093724, -1.0617117, -1.0418679, -1.0034918, -1.0836742, -1.0432194, -1.0602098, -1.0771022, -1.1124631, -1.0705411]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-1.0509021, -1.0376686, -1.1248041, -1.064654, -1.0715244, -1.0209655, -1.0476147, -1.0997404, -1.0496995, -1.08503, -1.0484594, -1.0781506, -1.0644866, -1.0616374, -1.081875, -1.020857, -1.0417494, -1.071432, -1.0401057, -1.0446995, -1.0617355, -1.0982124, -1.114392, -1.0722154]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-1.0845097, -1.0963707, -1.0557647, -1.0167336, -1.055318, -1.0162305, -1.0784851, -1.0534878, -1.0335371, -1.0346998, -1.1133081, -1.116033, -1.1543572, -1.1023588, -1.0372925, -1.0338387, -1.0030643, -1.0683045, -1.0760453, -1.0753103, -1.0344194, -1.044622, -1.0677036, -1.0764803]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-1.0402027, -1.0738654, -1.0366156, -1.127456, -1.0849311, -1.1033323, -1.0743008, -1.0868802, -1.0448927, -1.0985585, -1.1162449, -1.066367, -1.0984505, -1.0970192, -1.1220891, -1.0381685, -1.0600215, -1.0604908, -0.99414814, -1.0374649, -1.0430418, -1.0969578, -1.1135287, -1.0994934]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-1.0180347, -1.1002059, -0.98735976, -1.0490851, -1.043484, -1.0315392, -1.0884103, -1.0806978, -1.065942, -1.1367744, -1.0678247, -1.1262043, -1.112236, -1.066989, -1.0616674, -1.0859443, -1.0485495, -1.0704267, -1.0526487, -0.99853647, -1.0500284, -1.0949018, -1.1639616, -1.0892705]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-1.0449789, -1.0430875, -1.0214515, -1.0368791, -0.99885577, -1.0239426, -1.0263376, -0.990764, -1.0944525, -1.0533293, -1.0626807, -1.0589292, -1.1367273, -1.0362848, -1.0747771, -1.0084866, -0.987182, -1.0681716, -1.0755078, -1.0118843, -1.0001025, -1.0517668, -1.0643752, -1.0338107]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-1.042853, -1.092053, -1.0593028, -1.084499, -1.0162026, -1.0553308, -1.0550412, -1.0982702, -1.0479743, -1.0750203, -1.1206198, -1.1147509, -1.0826927, -1.099565, -1.1083808, -1.0441077, -1.0732251, -1.03984, -1.0742425, -1.0775201, -1.0846633, -1.086228, -1.0650522, -1.1079749]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-1.0383147, -1.0532911, -1.1020794, -1.04828, -1.0478102, -1.0779599, -1.0762081, -1.1082362, -1.0911325, -1.1722794, -1.1385907, -1.1297193, -1.1175711, -1.0948247, -1.1113733, -1.0632379, -1.1087191, -1.0808213, -1.1164228, -1.0604959, -1.0710301, -1.0617983, -1.1263876, -1.131153]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-1.0569221, -1.044656, -1.0802213, -1.0461755, -1.0363708, -1.0647416, -1.0674207, -1.073422, -1.0288538, -1.0759418, -1.1098428, -1.0626093, -1.0572935, -1.0929873, -1.122298, -1.0861167, -1.059436, -1.0312954, -1.0338192, -1.0670599, -1.0564979, -1.0913856, -1.040332, -1.1126993]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-1.0632976, -1.0420533, -0.9867535, -1.0217314, -1.0409731, -0.9917104, -1.0851551, -1.0423055, -1.0878469, -1.1150507, -1.0632117, -1.0367267, -1.049198, -1.1075644, -1.1002685, -1.0162851, -1.0554162, -1.0262399, -1.0156856, -1.068596, -1.0962392, -1.096741, -1.0975116, -1.0748004]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
