conv_layer_no,dropout_rate,output,true_val,setting,input_range
0,0.5,"[-0.816062, -0.80647534, -0.7753496, -0.7686021, -0.7820358, -0.7398124, -0.8117591, -0.78695875, -0.78140163, -0.84590286, -0.83392245, -0.87704647, -0.84066683, -0.8458604, -0.9288439, -0.84580934, -0.88395697, -0.81878525, -0.8640003, -0.85571456, -0.86313534, -0.8683823, -0.87734324, -0.8425053]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.5,"[0, 1]"
0,0.5,"[-0.83160853, -0.8120526, -0.82936823, -0.8041944, -0.8047429, -0.82880497, -0.82219803, -0.82278776, -0.82260495, -0.8362902, -0.8549317, -0.83090234, -0.8507535, -0.8289473, -0.81612843, -0.8620869, -0.87613016, -0.9001094, -0.8310781, -0.8807702, -0.82923245, -0.864223, -0.89097726, -0.895956]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.5,"[0, 1]"
0,0.5,"[-0.7869924, -0.7693724, -0.7259698, -0.799929, -0.8009449, -0.81115735, -0.75555557, -0.8239897, -0.8306346, -0.78778785, -0.8199362, -0.86320066, -0.8024342, -0.8014923, -0.8145933, -0.78667635, -0.8168656, -0.7999243, -0.83771557, -0.7961932, -0.7894602, -0.80372304, -0.8887613, -0.8629364]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.5,"[0, 1]"
0,0.5,"[-0.7796069, -0.81862146, -0.7531481, -0.7449292, -0.82535774, -0.7823594, -0.75002664, -0.836588, -0.74059296, -0.809941, -0.82063514, -0.8246754, -0.81613404, -0.8554935, -0.8311222, -0.8249744, -0.8393153, -0.86838454, -0.83694017, -0.83841646, -0.85296935, -0.8337518, -0.83655405, -0.8322168]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.5,"[0, 1]"
0,0.5,"[-0.7866499, -0.72809154, -0.72530913, -0.7642883, -0.7346339, -0.8126588, -0.7783531, -0.8686129, -0.8366768, -0.7761598, -0.85624653, -0.7823879, -0.83795255, -0.79520404, -0.8281219, -0.85280347, -0.83288133, -0.80220896, -0.8361712, -0.8662882, -0.85360056, -0.90772504, -0.86516654, -0.89422536]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.5,"[0, 1]"
0,0.5,"[-0.8130116, -0.74663234, -0.7782767, -0.76496804, -0.7802289, -0.7977134, -0.81357086, -0.80115664, -0.76269406, -0.8123534, -0.87166786, -0.8165193, -0.8228276, -0.8667773, -0.8226043, -0.83563983, -0.83729726, -0.815075, -0.8228581, -0.8271337, -0.86160696, -0.8484572, -0.8146051, -0.8973989]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.5,"[0, 1]"
0,0.5,"[-0.8323341, -0.77916056, -0.7897158, -0.79507005, -0.80931246, -0.81276214, -0.80417293, -0.8605298, -0.8368779, -0.84859705, -0.85946494, -0.88263834, -0.8696536, -0.87393653, -0.8940274, -0.9070186, -0.88063186, -0.8405434, -0.9137922, -0.91118693, -0.8199023, -0.89914894, -0.9374881, -0.87577784]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.5,"[0, 1]"
0,0.5,"[-0.80785376, -0.813052, -0.72553027, -0.7572378, -0.7975108, -0.7877238, -0.8068707, -0.8232057, -0.84622824, -0.8630948, -0.839867, -0.7899008, -0.8292974, -0.84624594, -0.8055016, -0.86208963, -0.88265646, -0.86317676, -0.8707766, -0.859422, -0.8613126, -0.8695732, -0.8700327, -0.87381715]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.5,"[0, 1]"
0,0.5,"[-0.8862267, -0.8035372, -0.76383275, -0.7631797, -0.7857, -0.81034976, -0.79865164, -0.70204717, -0.8006434, -0.78894496, -0.8538292, -0.81115985, -0.8570131, -0.83687556, -0.86814755, -0.85683376, -0.8429125, -0.9072221, -0.8488701, -0.88129526, -0.8209644, -0.8963513, -0.9022725, -0.9022074]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.5,"[0, 1]"
0,0.5,"[-0.8366301, -0.78060997, -0.7690935, -0.7979737, -0.81955546, -0.7925797, -0.8503884, -0.8421973, -0.7975438, -0.8386279, -0.87855947, -0.85357195, -0.8543222, -0.900817, -0.84887546, -0.8538458, -0.8356393, -0.8721159, -0.8514104, -0.87520194, -0.8466909, -0.8815757, -0.8568844, -0.8565493]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.5,"[0, 1]"
