conv_layer_no,dropout_rate,output,true_val,setting,input_range
0,0.1,"[-0.9154495, -0.9820558, -0.91208285, -0.9465849, -0.94801384, -0.92109734, -0.91836655, -0.9158444, -0.943735, -0.94151115, -0.9435435, -0.91484344, -0.89736575, -0.91981965, -0.90460825, -0.9652664, -0.8665581, -0.93148136, -0.9588903, -0.9006044, -0.8283202, -0.919029, -0.88975483, -0.92118233]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-0.9541889, -0.9329995, -0.92527163, -0.916531, -0.8055084, -0.83271134, -0.8057782, -0.9255427, -0.8465261, -0.90817785, -0.900374, -0.8927215, -0.93866277, -0.8231632, -0.8181097, -0.84891766, -0.8782937, -0.82821494, -0.90296423, -0.9067396, -0.8982802, -0.8596601, -0.9114415, -0.8529333]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-0.9760578, -0.96420777, -0.9092396, -0.90604216, -0.866057, -0.8720463, -0.93571275, -0.9460183, -0.93084764, -0.92681974, -0.9039649, -0.8609612, -0.9338628, -0.89677894, -0.92762786, -0.89532053, -0.88821477, -0.942231, -0.83542114, -0.9627468, -0.90477777, -0.8745849, -0.81434125, -0.8878924]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-0.9421607, -0.9725978, -0.95142126, -0.91481143, -0.82516205, -0.85387075, -0.86992323, -0.927446, -0.92493653, -0.8611078, -0.8315886, -0.91039693, -0.87543315, -0.8318378, -0.8545328, -0.9600686, -0.8745018, -0.8457819, -0.8551432, -0.88862944, -0.8970835, -0.89870584, -0.86868924, -0.84728277]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-0.94838065, -0.85502195, -0.92350924, -0.89009744, -0.9411383, -0.86579883, -0.90083677, -0.93450546, -0.8789815, -0.9658092, -0.82328796, -0.95091134, -0.96370566, -0.9008549, -0.8901989, -0.8921258, -0.9050926, -0.8857483, -0.84453946, -0.91118103, -0.9470625, -0.8986319, -0.9103906, -0.9677334]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-0.9160209, -0.8941108, -0.90038985, -0.9187718, -1.00176, -0.9032029, -0.98634034, -0.87728053, -0.92625636, -0.8628214, -0.8091193, -0.8807682, -0.9210181, -0.84113413, -0.8882369, -0.91927797, -0.8616414, -0.86114305, -0.8836253, -0.91773, -0.93380296, -0.8448522, -0.87968075, -0.89361054]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-0.8772873, -0.97961247, -0.9693218, -0.85550475, -0.8873153, -0.8389362, -0.8991002, -0.977227, -0.9016089, -0.8828902, -0.861889, -0.9138365, -0.87141234, -0.8987973, -0.87493193, -0.8729748, -0.8908425, -0.79969114, -0.8223927, -0.87105644, -0.84724045, -0.881145, -0.91471106, -0.8356547]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-0.9545344, -0.9441118, -0.91492903, -0.9324907, -0.96694463, -0.79724133, -0.85434324, -0.87481505, -0.86297536, -0.9844048, -0.9292198, -0.87712294, -0.8773757, -0.8538422, -0.9806446, -0.9584746, -0.8630303, -0.83022225, -0.9456823, -0.90958077, -0.9297972, -0.90591097, -0.8842399, -0.90951324]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-0.9194087, -0.88522744, -0.90447307, -0.90432847, -0.90598416, -0.85683703, -0.8285746, -0.9259215, -0.8152589, -0.91196257, -0.8511627, -0.9012908, -0.91687363, -0.8997151, -0.8663924, -0.8911091, -0.90840423, -0.83216214, -0.93110514, -0.9028916, -0.8993399, -0.9121887, -0.8644224, -0.7997037]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
0,0.1,"[-0.9364862, -0.95312697, -0.9404249, -0.89549524, -0.83073235, -0.84743005, -0.9638567, -0.90928936, -0.87586975, -0.9147708, -0.86597025, -0.85762393, -0.89929163, -0.8809803, -0.86911166, -0.89328754, -0.90998805, -0.90109134, -0.8912983, -0.875413, -0.92284226, -0.87716025, -0.8397152, -0.91214395]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_1_rate_0.1,"[0, 1]"
