conv_layer_no,dropout_rate,output,true_val,setting,input_range
0,0.2,"[-0.8936373, -0.880067, -0.8978637, -0.8347094, -0.8941847, -0.9073824, -0.8848409, -0.9657842, -0.9032126, -0.91758525, -0.8636199, -0.8657922, -0.88601595, -0.81065434, -0.8433869, -0.8675073, -0.9080005, -0.9108108, -0.92241013, -0.8475058, -0.8930998, -0.8869089, -0.87700355, -0.9823986]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.2,"[0, 1]"
0,0.2,"[-0.9514196, -0.84716684, -0.89463913, -0.87113637, -0.8955076, -0.8398715, -0.85283256, -0.8416749, -0.87268955, -0.8871775, -0.90401506, -0.97437656, -0.90712714, -0.9484176, -0.8863496, -0.90414363, -0.85829914, -0.9363624, -0.77545285, -0.8698412, -0.9077741, -0.9175961, -0.8395504, -0.8930216]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.2,"[0, 1]"
0,0.2,"[-0.9288988, -0.8930665, -0.9146956, -0.93243825, -0.86376125, -0.91943455, -0.8909684, -0.89622915, -0.96627426, -0.8570306, -0.8523624, -0.8709471, -0.9184175, -0.94946206, -0.91536, -0.92195094, -0.8922159, -0.8791667, -0.8155978, -0.9118536, -0.8920356, -0.87896466, -0.9436022, -1.0014887]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.2,"[0, 1]"
0,0.2,"[-0.8017256, -0.8282386, -0.88266283, -0.8152648, -0.8730407, -0.88216746, -0.7354185, -0.8749954, -0.7944489, -0.89601696, -0.8557558, -0.8809155, -0.8376718, -0.8819159, -0.84919226, -0.8804346, -0.8151968, -0.77928454, -0.9076468, -0.8626874, -0.737225, -0.75470054, -0.7886844, -0.882658]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.2,"[0, 1]"
0,0.2,"[-0.87245566, -0.8072507, -0.8456379, -0.8539956, -0.9218695, -0.92915386, -0.9124132, -0.84557027, -0.8894239, -0.8629052, -0.9121234, -0.7720664, -0.93015707, -0.8649721, -0.8355935, -0.87156415, -0.8589407, -0.791731, -0.86932373, -0.8910619, -0.8987762, -0.90588593, -0.8861718, -0.89717]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.2,"[0, 1]"
0,0.2,"[-0.8627433, -0.83586764, -0.829522, -0.88629717, -0.8204043, -0.8790121, -0.8606493, -0.94612235, -0.8514474, -0.92429864, -0.9223512, -0.87376356, -0.8755102, -0.8778158, -0.8317133, -0.8512401, -0.93225443, -0.90746415, -0.8051135, -0.9094639, -0.78740084, -0.8621905, -0.8472719, -0.92569256]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.2,"[0, 1]"
0,0.2,"[-0.92383385, -0.9223779, -0.8149336, -0.91772425, -0.8504095, -0.90708494, -0.8832991, -0.92408216, -0.8900196, -0.88532275, -0.80937743, -0.86556244, -0.9343693, -0.9174521, -0.99684834, -0.85485005, -0.9052939, -0.96728885, -0.90340734, -0.8861735, -0.97256625, -0.8596341, -0.8697178, -0.8863524]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.2,"[0, 1]"
0,0.2,"[-0.92909217, -0.89366996, -0.8920994, -0.7642607, -0.8460003, -0.9322077, -0.91352576, -0.90924716, -0.8857894, -0.92886925, -0.9650605, -0.93373525, -0.9178369, -0.9547027, -0.96733475, -0.91238093, -0.9014435, -0.9309377, -0.89861995, -0.9196741, -0.8766614, -0.94570154, -0.95755637, -0.9496012]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.2,"[0, 1]"
0,0.2,"[-0.85986495, -0.861538, -0.9400539, -0.90700537, -0.8856376, -0.8765665, -0.86359745, -0.9064754, -0.88070834, -0.9243474, -0.96061134, -0.85139453, -0.8651432, -0.9176479, -0.896729, -0.92102456, -0.88554, -0.8772659, -0.7945285, -0.8575494, -0.8757524, -0.8615302, -0.8037124, -0.8765664]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.2,"[0, 1]"
0,0.2,"[-0.8050515, -0.84384745, -0.8487307, -0.9166599, -0.8102769, -0.9351745, -0.8011045, -0.827479, -0.87836057, -0.8716707, -0.84375423, -0.8986219, -0.8590633, -0.8458123, -0.8873191, -0.815889, -0.9086168, -0.817264, -0.74784094, -0.90290624, -0.82887566, -0.9232158, -0.9195021, -0.9008879]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",transformer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0_mcdrop_3_rate_0.2,"[0, 1]"
